Comment,Aspect,Date,model_score,lexicon_score,final_score
ලක්ෂ 10 ට මාසිකව පොලිය කියක්ඩ්ඩ,Transactions and Payments,2025-02-28T11:13:25Z,0.7398205399513245,0.0,0.5178743779659271
ලක්ෂ 40ක 50ක මුදලක් තැන්පත් කරන්න  හොදම විදිහි සදහන් කරන්න මම විදෙස් ගත ඉන්නේ,Transactions and Payments,2025-02-28T08:56:50Z,0.6083796620368958,0.0,0.425865763425827
ලක්ශ පහකට මාසිකව කීයක් ලැබෙයිද,Transactions and Payments,2025-02-28T02:20:44Z,0.770428478717804,0.0,0.5392999351024628
300000kata monthly  interest kiyada,Transactions and Payments,2025-02-28T01:56:37Z,0.7835388779640198,0.0,0.5484772145748138
කැල්කුලේට් කරන හැටි කියා දෙන්නකො,Others,2025-02-27T17:36:50Z,0.6512253284454346,0.0,0.4558577299118042
ලක්ෂ 7ක් කමාසල් බැංකුවෙ දැමිමාම මාසෙකට පොලිය කීයද.,Transactions and Payments,2025-02-27T14:37:24Z,0.6327857375144958,0.0,0.4429500162601471
Laksa 10 kiyak labanwada,Transactions and Payments,2025-02-27T13:51:16Z,0.6891703009605408,0.0,0.48241921067237853
රැ ලක්ස පහක් සමිපත් බැංකුවෙි තැන්පත් කලොත් මාසෙකට පොලිය මුදල කියක් ලැබෙනවද?,Transactions and Payments,2025-02-27T08:51:06Z,0.7828087210655212,0.0,0.5479661047458648
මට විස්තර  දැන ගන්න කෝහොමද,Others,2025-02-27T06:31:51Z,0.5103839635848999,0.0,0.3572687745094299
මට ලංකාවෙ කොමෙන්ෂල් එකේ කවුන්ට් එකක් තියෙනවා තියෙනවා. මං ඒකට කොහොමද එහෙම කරන්නේ දැන් මම රට්නේ,Digital Banking Experience,2025-02-27T05:36:24Z,0.48233726620674133,0.0,0.3376360863447189
NDB  Wealth   එකේ  money  market  account  එකේ  පොලිය  8.1% යි.,Transactions and Payments,2025-02-27T05:10:41Z,0.7268547415733337,1.0,0.8087983191013335
සම්පත් බැංකුවේ ලක්ෂ පහක් දැම්මොත් මාසෙකට පොලිය කීයක් ගන්න පුළුවන්ද,Transactions and Payments,2025-02-26T16:55:44Z,0.6443724632263184,0.0,0.4510607242584228
ලක්ෂයක් දෙම්මොත් මාසෙට පොලිය කියද පිළිතුරක් දෙන්න මල්ලි ,Transactions and Payments,2025-02-26T14:38:52Z,0.7013674974441528,0.0,0.49095724821090697
අපිට පොතක් හදාගන්න බැරිද BANK එකට කියලා,Others,2024-12-16T11:38:39Z,0.5800122022628784,0.0,0.4060085415840149
"මම ලන්කාවෙ ඉද්දි එකක් හැදුවා,දැන් ඒක නැ,ඒ නම්බරෙ නැතුව හදන්න බැඉද,",Others,2024-04-02T23:22:02Z,0.4995418190956116,0.0,0.34967927336692806
Card number ek diila hdnn brid?,Digital Banking Experience,2024-01-23T06:20:47Z,0.7937859892845154,0.0,0.5556501924991607
"Hii, mage maximum login attempts iwara una, eka recycle wenne 24h walind",Digital Banking Experience,2023-09-09T02:32:38Z,0.7322967052459717,1.0,0.8126076936721802
Bank ekata dipu phone number mathska Nathan mokada karanne,Customer Support,2023-07-13T17:20:00Z,0.4365612268447876,1.0,0.6055928587913513
Mekata bank eken rejistar wenna onida,Digital Banking Experience,2023-07-01T04:50:56Z,0.4590144157409668,0.0,0.32131009101867675
Account එක හදන්න දීපු phone number එක නැත්නම් මොකක්ද කරන්නෙ අනේ ඒකට විසදුමක් හොයල දෙන්නකො පුලුවන්නම්... අපිට බැන්කුවට ගිහිල්ල හරි ඒ number එක වෙනස් කරගන්න බැරිද..... අනේ please riply එකක් ඕනි අනිවාරෙන් ම ,Customer Support,2023-05-11T00:57:33Z,0.3648814558982849,1.0,0.5554170191287995
අයියා ඔකේ permanent කරපු ava delete කරන්නේ kohomada,Others,2022-12-05T13:18:36Z,0.645404040813446,0.0,0.4517828285694122
Pass potha nethi wela account nmber eka blgnn widiyk nedd bank ekata nogihin,Digital Banking Experience,2022-10-14T04:41:27Z,0.6026915311813354,0.0,0.42188407182693477
Bank statement ekak ganna baida oken,Digital Banking Experience,2022-08-27T02:06:07Z,0.8386880159378052,0.0,0.5870816111564636
අනේ මට commercial කොමර්ශල් බැංකුවේ himaw හරි වට්ස් අප් හරි නම්බර් එකක් එවන්න ප්ලීස්,Digital Banking Experience,2022-08-13T06:59:16Z,0.6126431822776794,0.0,0.4288502275943756
Phone number එක දාපු එකමයි ඇප් එකට දැම්මෙ.  ඒත් invalid කියල එනවනේ,Digital Banking Experience,2022-07-11T07:29:13Z,0.814194917678833,0.0,0.569936442375183
සල්ලි යවන එවන විදිහ කියලා... බැලන්ස් බලන්න උගන්නන්න එපා යකෝ,Digital Banking Experience,2022-07-02T03:48:31Z,0.6954641938209534,0.0,0.48682493567466734
මසේට කියක් කැපෙනවද ඔකෙන්,Transactions and Payments,2022-05-22T03:10:56Z,0.649578332901001,0.0,0.45470483303070064
මගේ එකව්න්ට් එක නැතිවෙලා මට පුලුවන්ද ඒ එකව්න්ට් එක ආපහු හදාගන්න,Digital Banking Experience,2022-05-07T08:18:12Z,0.9073897004127502,0.0,0.6351727902889251
Meken online payment krnna berida?,Transactions and Payments,2022-05-05T08:44:39Z,0.23486775159835815,1.0,0.46440742611885066
Online banking කොහොමද කරන්නේ?,Digital Banking Experience,2022-04-22T15:45:14Z,0.8330793976783752,0.0,0.5831555783748626
Account number eka balaganne kohomada,Digital Banking Experience,2022-04-18T16:28:18Z,0.8985774517059326,0.0,0.6290042161941528
Ei acses code eka enne nette,Digital Banking Experience,2022-04-12T08:42:12Z,0.833657443523407,0.0,0.5835602104663848
කමර්ෂල් බෑන්ක් එකව්න්ට් දෙකක ඩීටේල්ස් බලන්නේ කොහොමද.(මගේම එකව්න්ට් දෙකක්.),Digital Banking Experience,2022-03-03T01:18:21Z,0.5114152431488037,0.0,0.3579906702041626
අනේ මොබයිල් නම්බර් එක වැරදී කියනවනේ 🥺,Digital Banking Experience,2022-02-10T05:41:10Z,0.8184910416603088,0.0,0.5729437291622161
මිට අවූරුදු 20 ට කලින් open කරපු account එක... දැන් ඒ phone number එක නැහැ.. කොහොමද අලුත් number එකට යන්නේ,Digital Banking Experience,2021-12-21T08:30:00Z,0.6942495703697205,0.0,0.48597469925880427
Money transfer krn puluwnda me app eken?,Transactions and Payments,2021-12-05T09:58:14Z,0.25956180691719055,1.0,0.48169326484203334
Account no illnw,Digital Banking Experience,2021-11-27T07:02:15Z,0.7334619760513306,0.0,0.5134233832359314
Brother Bank statement එකක් online ගන්න පුලුවන්ද?,Digital Banking Experience,2021-10-09T14:49:51Z,0.8791581392288208,0.0,0.6154106974601745
Mta kiynna pulwnda dn bank ekata giyoth ape i'd eke thiyna address nathuwa api wena branch application form fill krnwnm monda krnna one ? Api bankuwta dena details monwda,Digital Banking Experience,2021-09-25T16:19:37Z,0.6930524110794067,0.0,0.48513668775558466
Ayye meken wen bank wlt money transfer krnn brd,Transactions and Payments,2021-09-16T08:15:36Z,0.4820055663585663,1.0,0.6374038964509964
Ayiye online new bank account ekak hadanna vidhiha kiyala denna puluvandha.bank ekt nogihin . ,Digital Banking Experience,2021-09-13T14:49:58Z,0.8435149192810059,0.0,0.590460443496704
Account number eka danagann widiyk kiynnko,Digital Banking Experience,2021-09-06T09:27:59Z,0.8488315343856812,0.0,0.5941820740699768
Access code error kiyala enava,Digital Banking Experience,2021-09-06T07:31:59Z,0.7058821320533752,0.0,0.49411749243736264
මේකට මාසිකව හෝ වාර්ෂිකව මුදල් කැපෙනවාද?,Transactions and Payments,2021-08-26T04:01:07Z,0.6033879518508911,1.0,0.7223715662956238
oken acount balance balanna witharada puluwan,Transactions and Payments,2021-08-21T02:13:37Z,0.24760885536670685,1.0,0.4733261987566948
Accounts දෙකක් ඕකට ඇඩ් කරන්න බැරිද?,Digital Banking Experience,2021-08-18T15:52:18Z,0.9007529020309448,0.0,0.6305270314216613
වෙන බැංකු වලට සල්ලි යවන්න බැරිද,Loans and Credit Services,2021-08-08T10:24:06Z,0.4977933168411255,0.0,0.3484553217887878
Account eka hadanakota dunna 4n number eka den use krnne neththam mkd krnne..,Digital Banking Experience,2021-07-12T08:22:11Z,0.5790353417396545,0.0,0.40532473921775813
Online bank  statement ekk ganne komada🤔,Digital Banking Experience,2021-07-04T05:08:57Z,0.8897488117218018,0.0,0.6228241682052612
මෙකෙන් සල්ලි ටාස්වර් කරන්න පුලුවන්ද ?,Digital Banking Experience,2021-06-14T12:55:28Z,0.7696259617805481,0.0,0.5387381732463836
Bank statement ekak uath gnna puluwanda,Digital Banking Experience,2021-06-11T06:58:34Z,0.5666317939758301,0.0,0.39664225578308104
Account number eka danna bane,Digital Banking Experience,2021-06-09T16:28:01Z,0.8772031664848328,0.0,0.6140422165393828
Commercial bank ekata add karapu sim eka ne den.ekata mokada karanne?.,Digital Banking Experience,2021-06-06T19:21:41Z,0.8292115330696106,0.0,0.5804480731487274
පරණ නම්බර් එක දැන් වෙන කෙනෙක් පාවිච්කරන්නේ. අලුත් නම්බර් එකකට කොහොමද හදන්නෙ,Digital Banking Experience,2021-05-21T07:51:25Z,0.7905082702636719,0.0,0.5533557891845703
Bank balance,Digital Banking Experience,2021-05-21T02:19:06Z,0.547965407371521,0.0,0.3835757851600647
Money tranfer කරන්න ක්‍රමයක් නැද්ද මචන් commercial eke,Digital Banking Experience,2021-05-14T06:10:01Z,0.8659183382987976,0.0,0.6061428368091583
"මම දිපු ෆොන් නම්බර් එක නම් නැ
මම ඉන්නේ ඉතාලියේ  
කොහොමද මෙක ඇක්ට්ව් කර ගන්නේ?
ස්තුතියි",Digital Banking Experience,2021-04-29T08:33:36Z,0.8812559843063354,0.0,0.6168791890144347
Digitla combank appa akan kohomda mony transer karanne,Digital Banking Experience,2021-03-22T06:02:00Z,0.7301576137542725,0.0,0.5111103296279907
මේකට තව එකවුන්ට් එකක් ඇඩ් කරන්න බෑද?,Digital Banking Experience,2021-03-22T01:39:04Z,0.8904514908790588,0.0,0.6233160436153411
Me app eken money transfer krnn puluwnd,Transactions and Payments,2021-03-08T01:58:15Z,0.3036806583404541,1.0,0.5125764608383179
Online banking eken mistakenly  thawa account  ekata salli giyoth ekata email ekak karanna kiyanawa website eken eka kohomatha karanne please rply me urgent,Digital Banking Experience,2021-03-02T10:16:10Z,0.582756519317627,0.0,0.40792956352233883
Nic/passport කියන්නේ මොකක්ද,Digital Banking Experience,2021-02-17T07:54:48Z,0.8979672789573669,0.0,0.6285770952701568
Com bank digital 1ki Commercial bank 1k CBC app ki wenasa mokadda,Digital Banking Experience,2021-02-16T06:55:24Z,0.46565669775009155,0.0,0.32595968842506406
ඕකට තව එකවුන්ට් එකක් ඇඩ් කරන්නේ කොහොමද?,Digital Banking Experience,2021-02-16T05:30:43Z,0.8868075609207153,0.0,0.6207652926445006
Mekan COMMERCIAL vank eka salli sampath bank ekata ywanna puluwanda,Others,2021-02-15T08:05:41Z,0.04484786465764046,0.0,0.03139350526034832
"Ayye epaasbook eke idan 

Wenath bank ekata salli ya
Wanne
Kohoma
Da?",Digital Banking Experience,2021-02-03T11:19:57Z,0.6975787281990051,0.0,0.4883051097393036
අපේ උබලගෙ බැංකුව ගැන අපේ  විශ්වාසය නැති වුනා,Others,2025-03-08T15:10:10Z,0.541738748550415,0.0,0.3792171239852905
මාත් දැම්මා ලක්ෂ 2ක් ඒකට පාස් පොතක් හම්බ උනේනෑ අපි සල්ලි දාපු ස්ලිප් එක විතරය් එහෙන් සහතිකයක් දුන්නා හැබැය් ගාන දාලා නෑනෙ දන්න කෙනෙක් කියන්නකෝ,Transactions and Payments,2024-08-21T09:34:53Z,0.6869475841522217,0.0,0.48086330890655515
රුපියල් ලක්ෂයක මුදලමාසය අවසානයේදී ආපසු ගත හැකිද,Transactions and Payments,2024-06-01T04:31:26Z,0.6982706189155579,0.0,0.48878943324089047
100000/=k demmama..10% පොලිය  මාසිකව  ලැබෙනවා,Transactions and Payments,2024-05-24T16:54:01Z,0.7847780585289001,0.0,0.5493446409702301
මම  මෙම  ගිණුමක්   විවෘත  කලා  .ATM   කාඩ්   එකක්   දුන්නෙ  නෑ  . ATM  සල්ලි  දාන්න  පුළුවන්  . ගන්නත්  පුළුවන්  ද  . පහදා දෙන්න.,Transactions and Payments,2024-04-26T01:30:25Z,0.596977949142456,1.0,0.7178845643997191
වන්චාකාර බැන්කු...මම සල්ලි ඔක්කොම ගත්තා...සල්ලි  ආගිය අතක් නැතිවෙනවා...හෙනවදින බැන්කු,Trust and Security,2024-04-17T12:26:17Z,0.8129533529281616,0.0,0.5690673470497131
Cash Dammama phone ekta msg ena vidiyta Krnna vidiyk ndda . Bancuwtma ynna oned,Digital Banking Experience,2024-04-04T14:50:32Z,0.6169173717498779,0.0,0.4318421602249145
Account eka open karanna kiyak danna onada,Digital Banking Experience,2024-01-24T19:02:05Z,0.8660855293273926,0.0,0.6062598705291747
ඒ කියන්නේ මාසපතා පොළී මුදලක් එකතු වෙනවද account එකට,Transactions and Payments,2024-01-24T08:49:29Z,0.8102518320083618,0.0,0.5671762824058533
Oya kiyapu vidiyata money market ginumak open karanna oni kiwama current accout ekak thamayi open kale comercial  bank eken. Details mukuth ma apita denne nehe ganudenu wala. Nikan kolayak thamayi denne.. kisi wagakimaj ne neda me mudal walata,Transactions and Payments,2024-01-12T13:47:08Z,0.13038545846939087,1.0,0.3912698209285736
Combank digit app eka current account wela money market account kiyala theenna me ganada ??,Digital Banking Experience,2023-12-21T11:26:44Z,0.774729311466217,0.0,0.5423105180263519
Deposit eke mudala wedi unaama government taxes gewanna wenawada?kopamana kaalayak Deposit eka pawathwaagena yanna puluwanda?,Transactions and Payments,2023-11-27T16:22:07Z,0.7046101093292236,1.0,0.7932270765304565
Giya avurudde hatiyata hodatama adui 25% thibba .meeta wada kochchara hodaida NDB wealth plans .10% poliya tibbata poliyatath tax wadinava .NDB welath eke 18 %  gewanava .tama uddamanaya ehrmama tiyeddi banku poli pahalatama dammama minissu pau .,Trust and Security,2023-10-02T16:45:25Z,0.6776450276374817,0.0,0.47435151934623715
කොමැෂල් බැංකුවෙන්න රට ඉන්න අපිට ලොන ගන්න බැරිද මම සල්ලි එවන්නෙ කොමැෂල් බැංකුවට තම,Loans and Credit Services,2023-09-04T13:54:31Z,0.5595350861549377,0.0,0.3916745603084564
හපොයි..හපොයි..ලොකුම කස්ටමර් බේස් එකක් තියෙන පුයිව්ට් බැංකුව කියගා තමයි කියන්නේ..එකවුන්ට් එකක් දාන්න හිටියේ..ඕනෙම නැහැ එහෙනම්,Trust and Security,2025-04-26T12:14:27Z,0.6961377263069153,0.0,0.4872964084148407
Mg com bank account eken 16000 kepila tibba.. Hebei mata eka aye hadala dunna benk eken.. Eunata bayai tama,Digital Banking Experience,2025-04-22T17:13:19Z,0.5000767707824707,0.0,0.35005373954772945
okay bank niladarin danuwathwa siduwe.hoda welawata mama account eaka oya bank eake open kale  naththe.,Digital Banking Experience,2025-04-18T16:21:32Z,0.5793614387512207,0.0,0.40555300712585446
",කාර්ඩ්  එකෙන් ගනු දෙනු  කරන  කොට  බිල ගෙවු විට එම බිල දෙතුන් වතාවක්  කපනවා  ඒ  ගැන සැලකිලිමත් වෙන්න   කාඩ්  එකෙන් බිල් ගෙවද්දි  එම බිල් රිසිට්  ලබා ගන්න  ෆොන්  එක බලන්න  බිල දෙවතාවක්  තුන් වතාවක්   වැදිලද  කියලා ඊළගට  ඕකුන්  කියන්නෙ මෙහෙ කැපිලා නෑ බැන්කුවට යන්න කියලා බැන්කුවෙන්  බඩු ගත්තෙ නැ  හොද හිතින්  ගෙවපන් මගෙ සල්ලි    ...හ්..හ්..කා  ගන්නෙ  ..නැතුව කියලා එතන පෙරලි  කරලා නැත්නම්  හ්..හ්.....ක්.කවෙනවා",Trust and Security,2025-04-17T06:08:16Z,0.8259434700012207,0.0,0.5781604290008544
Mage salli 2parak 3100 3100.....6200 kapala aiye Mata a salli denne nehe kiyanava....kohomada aiye a salli ganne kramayak kiyala dennako,Others,2025-04-16T10:38:51Z,0.05285552516579628,0.0,0.03699886761605739
අනිවාර්යෙන් මුන්ගේ ATM  වරදින් ..වෙනත් බැංකු card හිරවුනාම..හිරවුන සල්ලි ගන්න මාස ගනන් යනවා..ජරාම සර්විස් එකක් තියෙන්නේ,Trust and Security,2025-04-16T02:55:15Z,0.8230360150337219,0.0,0.5761252105236053
කොල්ලුපිටියේ BOC මගෙ ලක් ෂ 1 1/2 ක් හොරා කෑවා. යාළුවෙකුගේ  online payment  35000 හොරා කෑවා,Trust and Security,2025-04-15T09:09:34Z,0.7949966788291931,0.0,0.5564976751804351
ma banku kohamath wadakk na unga wasiyata vithari wada karanna gawanakmm vithari hoda unta,Trust and Security,2025-04-15T05:53:57Z,0.6525394916534424,0.0,0.4567776441574096
මං ඉන්නේ රට  කොමෂල් එකේ තමා පොත තියෙන්නේ මං දෙපරක් සල්ලි දැම්මා එත් එයාලා ලකුණු කරන්නේ නෑ පොත පස්සේ ලකුණු කරලා දෙන්නම් කියනවාලු බැංකුවට ගියාම මට මෙහෙ ඉදං වෙන බැංකුවක පොතක් හදන්නත් බෑ සල්ලී දාන්න දැන් මොකක් කරන්නද හිතා ගන්න බෑ,Trust and Security,2025-04-14T13:35:39Z,0.4700990915298462,0.0,0.3290693640708923
සක්කිලිම බැංහුවක් මචංලා සර්විස් එකත් අන්තිමයි. යන්න ෆෑන් එශියා එකට මාරම කස්ටමර් සර්විස් එකක් දෙන්නේ....පට්ටම හොඳයි.,Trust and Security,2025-04-14T07:42:37Z,0.48699355125427246,0.0,0.3408954858779907
කොමර්ශල් බැංකු හොරු. කාඩ් වලින් තමයි හොදට ගේම ගහන්නෙ. මේක මගෙ යාලුවෙක් කියපු කතාවක්.,Trust and Security,2025-04-14T07:01:50Z,0.78031325340271,0.0,0.5462192773818969
",ලංකාවෙ තියෙන ජරාම  බැංකුව",Others,2025-04-14T03:23:55Z,0.48331329226493835,0.0,0.33831930458545684
මම නම් සල්ලි  ආවද ගත්තා,Others,2025-04-13T18:13:02Z,0.16604553163051605,0.0,0.11623187214136123
දැනුවත් කලාට Thank you,Others,2025-04-13T16:38:27Z,0.7240363359451294,0.0,0.5068254351615905
මම අවුරුදු ගානක් ගනුදෙනු කරනවා හැබැයි මට නම් ඔහොම ප්‍රශ්නයක් වෙලා නෑ.  ඒ අතින් කොමශල් තලවතුගොඩ ශාකාව හොදයි,Trust and Security,2025-04-13T15:16:10Z,0.7142044305801392,0.0,0.4999431014060974
හපොයි මෙහෙමත් බැංකු හොරු...කොහොමද  බැංකු විශ්වාස කරන්නේ,Trust and Security,2025-04-13T13:38:15Z,0.662238597869873,0.0,0.4635670185089111
මගෙත් දෙපාරක් ඔහොම උනා.. 2025 පෙබරවාරි හා මාර්තු මාස වල.. Letter එකක් දෙන්න කිව්වා.. තාම මොකුත් reply එකක් නෑ..,Customer Support,2025-04-13T12:22:23Z,0.78245609998703,0.0,0.547719269990921
"අනේ මේ කියන කතාව 100% ඇත්ත වෙන්න ඕනා.මොකද 2025/4 /2 මගේ a/ c එකේ තිබුන සල්ලි 120000/= ක් 2දා එකම දවසේ හතර පාරක් කපාගෙන. කමර්ෂල් බෑන්ක්, කුලියාපිටිය branch එකේ. මම දැනගත්තේ 6 වෙනිදා. bank  එකෙන් ඇහ්වම එයාලා කියනවා  google එකේ කාඩ් no save වෙලා තිබුනොත් තමයි එහෙම කැපෙන්නේකියලා.කැපිලා තියෙන්නේත් apple . Come කියලා එකකින්. ඊට පස්සේ කාඩ් එක block කරා.දැං මට හරි බයයි bank වල ගනුදෙනු කරන්න.කාඩ් පාවිච්චි කරන අය හරි පරිස්සමට.",Trust and Security,2025-04-13T01:31:54Z,0.7464156150817871,0.0,0.5224909305572509
කෑ ගහන්න එපා කිවුවේ මොකාද මට කිව්වනම් කවුන්ටරයෙන් අත දාලා දෙනවා කණ රත් වෙන්න බේසිගේ පුතාට,Trust and Security,2025-04-12T19:00:44Z,0.6711984872817993,0.0,0.4698389410972595
අනේ මමත් රට ඉදන් සල්ලි යවන්නේ මේකට මම හැබැඉ සල්ලි තියන්නේ නෑ,Others,2025-04-12T17:37:42Z,0.05247975140810013,0.0,0.03673582598567009
Me kthwa attha me bank eken salli kapa gnnw card eken mageth ehema una 6000k eyla ahuwama kiynne online payment kthaw tamai,Transactions and Payments,2025-04-12T16:39:39Z,0.43741583824157715,1.0,0.606191086769104
