Comment,Aspect,Date,model_score,lexicon_score,final_score
"Sir, තරග ව්බාගෙ වෙනුවෙන් සර් clz කරනවද.
Exam එකට face කරන්න අපි redy වෙන්නෙ කොහොමද",Others,2025-05-10T14:58:22Z,0.3938075006008148,0.0,0.27566525042057033
"මේ කිව්ව සුදුසුකම් ඔක්කොම තියනවා,බලන හැම හොඳ vacancy එකකින්ම  English නිසා හැමදාම ප්‍රතික්ෂේප වෙනවා  මට  2shy S ekak thiyenne",Others,2025-05-10T14:49:45Z,0.3813849687576294,0.0,0.26696947813034055
සර් මේකෙ සේවය ස්ථීර කරාට පසුව වැටුප කීයද,Others,2025-05-10T12:56:53Z,0.14874853193759918,0.0,0.10412397235631943
Invalid activation code kiyl enawane,Digital Banking Experience,2025-05-24T15:03:46Z,0.7083778977394104,0.0,0.49586452841758727
Application ek fill kala successfully kiyl nm watuna submit kiyl ekak nm nh... kohomd bala gnne apply und kiyl,Digital Banking Experience,2025-05-19T06:56:39Z,0.6052557229995728,0.0,0.4236790060997009
Member login eka fill krddi email ek daala mulin daapu passward ekt dmma..passward incorrect kiyala wetenawne,Digital Banking Experience,2025-05-19T05:52:14Z,0.7782618403434753,1.0,0.8447832882404327
"Examination district ek dnn එන්නෑනෙ,,,,
ඒකට මොකද කරන්න ඕන",Others,2025-05-18T12:34:30Z,0.3894244432449341,0.0,0.27259711027145384
අයදුම්පතේ යොමු අංකය තියා ගන්න කියනව නේද.. ඒකියන්නෙ මොන අංකය ගැනද.. දන්න කෙනෙක් කියන්නකෝ,Customer Support,2025-05-17T11:23:33Z,0.5365695357322693,0.0,0.3755986750125885
"Sir මහජන බැංකුව /ලංකා බැංකුව /Rdb බැංකුව /nsb බැංකුව me bank වල tranine assistant කෙනෙකුට ස්තීර වුනාම 
ලැබෙන වැටුප එක සාමානද නැත්නම් වෙනස් වෙනවද දන්න කෙනෙක් reply karanavda",Trust and Security,2025-05-17T10:22:35Z,0.4240821599960327,0.0,0.2968575119972229
"sir, payment ekak krnnth thiynawada . e kohomada karanne plz kiyl denna e gana poddak",Transactions and Payments,2025-05-17T03:37:33Z,0.5918772220611572,1.0,0.71431405544281
Qualifications fill karama save wenne nahane error massage ekak enw  You havent fulfilled the required grade of mendatory subjects kiyala enw,Trust and Security,2025-05-16T02:34:22Z,0.4565833508968353,0.0,0.31960834562778473
අනෙ අහන්නකො අර ඩිටෙල්ස් ඉල්ලන්නෙ එවා ඔයාගෙ විඩිඔ එකෙ වැඩියෙන් තියෙනවනෙ මට එන්නෙ ටිකයි හොදද අවසානෙට අර භාශාව තියෙන්නෙ කැමති එක තොරන්න එවා තියනවා ඉට පස්සෙ   සම්මුක පරික්ශනෙ තියන්න අහන දිස්ත්‍රික්කය එන් නෑ නේ,Loans and Credit Services,2025-05-15T14:40:55Z,0.6140103936195374,0.0,0.42980727553367615
Online register unama email ekata ena link eka click karana invalid acctivate code kiyla enna ai. Plz help,Digital Banking Experience,2025-05-15T11:32:27Z,0.8589184284210205,0.0,0.6012428998947144
Phone eken apply krnn barida,Digital Banking Experience,2025-05-15T10:47:48Z,0.845112681388855,0.0,0.5915788769721985
ඇප්ලයි උනාද නැද්ද කියලා බලන්න විදියක් නැද්ද,Digital Banking Experience,2025-05-15T08:42:55Z,0.8652435541152954,0.0,0.6056704878807068
ඇප්ල්‍යි  උනාද් නැද්ද කියලා බලාග්න්න විදියක් නැද්ද හරියටම,Digital Banking Experience,2025-05-15T05:33:37Z,0.8895226716995239,0.0,0.6226658701896667
2000 අයට apply කරන්න බැ නේද?? ,Others,2025-05-15T04:57:16Z,0.3513175845146179,0.0,0.24592230916023253
"Application eke Qualification wala OL walata subject 5 i mn select kare waradila ita passe add qualification dunahama eka save una dn eka wenas karnna baha 
mokda karnne ekata?  
new select karath etika wenas wen na ",Digital Banking Experience,2025-05-14T18:00:52Z,0.4913593530654907,0.0,0.3439515471458435
14+ debit card ekkn puluwand,Digital Banking Experience,2024-12-20T16:54:12Z,0.6140115857124329,0.0,0.429808109998703
කොහොමද name එකයි password එකයි ගන්නෙ.,Digital Banking Experience,2024-09-27T09:03:57Z,0.8352496027946472,1.0,0.884674721956253
App eke phone no eka wenas karanna puluwanda apitama. Mage sim eka cancle wela. Man lankawe newei inne dan. A nisa bank ekata yanna widiyakuth na,Digital Banking Experience,2024-08-21T11:58:44Z,0.8276258707046509,0.0,0.5793381094932556
එකකට රිප්ලයි කරලා තියෙනවද බලන්න කිසිම වගකීමක් ගන්නේ නැති කාලකනනි ආයතනයක්,Digital Banking Experience,2024-08-15T21:06:47Z,0.6466202139854431,0.0,0.45263414978981015
එකෙන්ම ගූ ඇප් එකක් මේක.මාර ගේමක් දෙන්න ඕන සමහර වෙලාවට open කරගන්න.දැකලා නෑ මේ වගේ කරදරකාර ඇප් එකක් හදිසියකට දෙයක් කරගන්න පැය ගානකට කලින් ලොග් වෙන්න පටන් ගන්න ඕන.ලංකාවට ආපු ගමන් කරන්නේ මේක close කරලා වෙනත් බැංකුවකට මාරැ වෙන එක,Digital Banking Experience,2024-08-15T21:05:50Z,0.7982461452484131,0.0,0.5587723016738891
ඕක වෙලාවකට වැඩ නැනෙ එපා වෙනවා ,Others,2024-08-10T07:56:48Z,0.7121562957763672,0.0,0.498509407043457
මට  බැහැ  නේ හදන්න  අනෙ  මට ත් කියලා දෙන්න  හදන්න  ව්දිහ  මම  ඉන්න  කුවේට්  වල ,Loans and Credit Services,2024-06-13T05:00:09Z,0.5335088968276978,0.0,0.3734562277793884
කොහොමද යූසර් නේම් ගහන්නැතුව ඊමේල් එකෙන් ගන්නෙ 🤔,Transactions and Payments,2024-04-29T05:06:58Z,0.5235804915428162,0.0,0.3665063440799713
LKR  කොහොමද  USD වලට  මාරු කරන්නේ ?,Transactions and Payments,2024-04-23T06:38:25Z,0.6114902496337891,0.0,0.42804317474365233
අඩෝ දැන් ලන්කා බැන්කුවෙන් දෙන්නේ කාඩ් එක විතරයි . පොත වෙනුවට තමා ඔන්ලයින් ගිණුමක් හදලා දෙන්නේ මටත් අද හදලා දුන්නා පහසුයි හැබැයි වැඩේ,Transactions and Payments,2023-12-29T11:22:19Z,0.5873857736587524,0.0,0.4111700415611267
Phone දෙකක් මගින් එකම account ekata log wenna පුළුවන්ද,Digital Banking Experience,2023-12-15T18:34:43Z,0.9066434502601624,0.0,0.6346504151821136
Usename ekai password ekai ennena.,Digital Banking Experience,2023-09-11T02:08:10Z,0.8059488534927368,1.0,0.8641641974449157
මේ ඇප් එකේ තියෙන email එක වෙනස් කරන විදිය කියනවද,Digital Banking Experience,2023-09-10T13:19:28Z,0.7212307453155518,0.0,0.5048615217208862
රට. ඉන්න. අපි. කොහොමද. හදන්නේ. අපිට. බැරි ද,Loans and Credit Services,2023-07-20T04:07:16Z,0.4763726592063904,0.0,0.33346086144447323
Mage boc parana account akak thiyenawa. Mama qatar inne mage parana mobile number akai Gmail akai den nehe... Mm kohomada app aka hadaganne,Digital Banking Experience,2023-06-19T12:14:43Z,0.7976202964782715,0.0,0.55833420753479
User ID lock wela hotline cl kala eth harigiye ne,Digital Banking Experience,2023-06-11T13:17:02Z,0.751772940158844,0.0,0.5262410581111907
මගෙ Gmail එකට username ඇවිත් නැ මන් මොකක්ද කරන්න ඕන,Digital Banking Experience,2023-05-02T04:18:36Z,0.5125465989112854,0.0,0.3587826192378998
customer complain එකකටවත්  ප්‍රතිචාර දක්වන්න නැති ආයතනයක්,Customer Support,2023-04-12T01:18:17Z,0.961718738079071,0.0,0.6732031166553497
Uninstall krl intall karala parana u id ekai pw ekai ghl log wenna puluwnda,Digital Banking Experience,2023-03-08T13:29:46Z,0.8705384731292725,0.0,0.6093769311904906
ලංකාවේ හැමදේම එකයි තුක්... ලොග් වෙන්න 60 පැයක් යනව... ඉන්ටර්නෙට් කනෙක්ෂන්  හොදට තියනව.. ඒ උනාට කැරකිලා නැතිවෙනව,Digital Banking Experience,2023-02-22T03:50:00Z,0.8137312531471252,0.0,0.5696118772029877
"මං හැදුවා,, ඉමේල් එකට යුසර් නේම් එක එවල නැ,,, පෝන් එකට පාස්ව(ර්)ඩ් එක එවල,,,",Digital Banking Experience,2023-02-01T09:53:40Z,0.8724457025527954,0.0,0.6107119917869568
මේ ඇප් එකට  ලොග් ඉන් වෙන සැරයක් ගානේ යූසර්නේම් පාස්වර්ඩ් දෙන්න ඕනනේ...ඒකට fingerfint එකක් වගේ ලේසි ලොක් එකක් නැද්ද සැරින් සැරේ යූසර් නේම් පාස්වරඩ් දෙන්න ගියාම එපා වෙනවා...,Digital Banking Experience,2023-01-21T10:58:19Z,0.8748078942298889,0.0,0.6123655259609222
Online new account ekak open karagane kohomada ..,Digital Banking Experience,2022-12-29T10:35:28Z,0.8784142732620239,0.0,0.6148899912834167
පැහැදිලි නෑ වීඩියෝ එක ස්පීඩ් වැඩි. පාස්වර්ඩ් user name ගන්න විදිය කියන්න.  පරණ එක ඉවත් කර අලුතින් එකක් හදාගන්නේ කොහොමද පිළිතුරක් දෙන්න ස්තූතියි. බලන්නකෝ දාපු වීඩියෝ එකට පිරිස දාල අහල තියෙන ප්‍රශ්න ගොඩ. ඒවට උත්තරත් නෑ මිනිස්සු අසරණ වෙනව. ඒවත් පැහැදිලි ව කරන්න වීඩියෝ එක.. Good luck,Digital Banking Experience,2022-12-28T13:38:57Z,0.6988102197647095,0.0,0.4891671538352966
EMAIL එකක් එන්නේ නෑ නේ,Customer Support,2022-12-22T10:55:10Z,0.9606948494911194,0.0,0.6724863946437836
Meke security questions fill karama error ekk enawane. Answer is not as per policy kiyala. Ehema enne ai? Mokakda krnna one?,Trust and Security,2022-09-28T10:12:22Z,0.398488312959671,1.0,0.5789418190717697
Email එක ඩිලිට් වෙලා අයෙ ගන්න බැරිද,Digital Banking Experience,2022-09-26T13:13:15Z,0.46609899401664734,0.0,0.3262692958116531
App එකට යන හැම වතාවෙම user name password ගහන්න ඕනනෙ,Digital Banking Experience,2022-07-19T15:00:24Z,0.8790897130966187,1.0,0.915362799167633
මම boc acc එකක් හැදුවා. B ඇප් එකත් ගත්තා. ඒත් user id එක තියෙන ඔහොම මේල් එකක් ආවෙ නෑ. මම කොහොමද මගෙ user id එක හොයාගන්නෙ? Mail එක ඇරෙන්න වෙන විදිහක් නැද්ද?,Digital Banking Experience,2022-06-29T00:40:47Z,0.8434295654296875,0.0,0.5904006958007812
Boc  එකෙන් Skrill වලට සල්ලි තැම්පත් කරන්න පුලුවන් ද?  කියන්නකෝ,Transactions and Payments,2022-06-12T05:36:38Z,0.5339450836181641,0.0,0.3737615585327148
Password ekai security questions tikai mathaka na den mokada mn karanna oona?,Digital Banking Experience,2022-06-06T16:01:08Z,0.5361805558204651,1.0,0.6753263890743255
අයියෙ මෙගෙ account එක ලොක් උනාsecunity  පශ්න මතක නැ වැරදි කියනවා bank එකට ගියොත් හදා ගන්න පුලුවන් වෙයිද 🥺,Digital Banking Experience,2022-05-13T18:24:39Z,0.6696350574493408,0.0,0.46874454021453854
"Boc & government bank okkoma pa# bank,ganudenu krnna hoda bank newei.privet bank ok,",Trust and Security,2022-04-27T10:55:06Z,0.7213974595069885,0.0,0.5049782216548919
App eka hadaganiddi mulinma aluth password denna kalin user id eka lock unahama mokada krnne.. ,Digital Banking Experience,2022-04-13T04:29:32Z,0.7903914451599121,1.0,0.8532740116119384
අනෙ මන් ඉන්නෙ සව්දි වල මට මෙ ඇප් එක රෙජිස්ටර් වෙන්න ඔන්ජ් නමුත් ඉන්න ගෙදර ඉදන් සව්දි boc එජන්ට් ගොඩක් දුර පැය දහයක් වගෙ යන්නනොනි කරන්න පුළුවන් ද්ව්‍යක් කියන්න,Digital Banking Experience,2022-04-04T18:33:59Z,0.8854185938835144,0.0,0.61979301571846
aluth password ekt den puluwn mnwd capital one letter simple one letter one number ned ethkt anik ewt denne kohomd,Digital Banking Experience,2022-03-24T05:33:32Z,0.8286306262016296,1.0,0.8800414383411408
රෙජිස්ට්‍රාර් වෙන්න බැ නේ,Others,2022-02-16T14:32:32Z,0.5475139021873474,0.0,0.3832597315311432
Boc account ekak hdl tiyen kenek ekt dla tiyen 4n number eka change krnne khmd,Digital Banking Experience,2021-11-09T09:17:03Z,0.7957882285118103,0.0,0.5570517599582672
User name එකයි pssword එකයි ගැහුවම වැරදියි කියනවනේ ඒ ඇයි කියන්න පුළුවන්  plzz,Digital Banking Experience,2021-10-08T13:18:08Z,0.8840243816375732,0.0,0.6188170671463012
hello mata user id and password thiyanava but  sequrity answers eka mathaka ne pc wala mata security answer eka reset karanna beriwidha ?,Digital Banking Experience,2021-09-30T11:01:35Z,0.6949175000190735,1.0,0.7864422500133514
මේක ආයේ BOC එකෙන් හදා ගන්න බැරිද 🥺🥺,Digital Banking Experience,2021-09-24T08:38:34Z,0.8943119049072266,0.0,0.6260183334350585
1:12 මේක usrname එකයි password එකයි කොහොමද බලන්නේ ,Digital Banking Experience,2021-09-24T08:01:25Z,0.8819971680641174,1.0,0.9173980176448822
"User name එක අමතකයි නම් මොකද කරන්ඩ ඔනි,,",Digital Banking Experience,2021-08-27T08:45:10Z,0.8229277729988098,0.0,0.5760494410991668
"මුලින්ම log වෙද්දි මොකක්ද දෙන user name, password? නිකන්ම email එකට එන්නේ නෑනේ. හරියට කියන්නකෝ. බාගෙට නොකියා..",Digital Banking Experience,2021-08-12T06:29:15Z,0.7567554712295532,1.0,0.8297288298606873
Account eka unlock karanne khmda?,Digital Banking Experience,2021-08-11T18:44:54Z,0.9101661443710327,0.0,0.6371163010597228
Password ek awe ne ne normal msg walin.ehm password enda nm atm card ekak thi yenda oneda,Digital Banking Experience,2021-08-03T09:48:49Z,0.816075325012207,1.0,0.8712527275085449
Online register වෙන්න බැ නේ අන්තිමයි ෂික්,Digital Banking Experience,2021-07-24T10:44:51Z,0.8217443823814392,0.0,0.5752210676670074
User name එක password එක කොහොමද ගන්නේ,Digital Banking Experience,2021-06-27T06:22:52Z,0.8433473110198975,1.0,0.8903431177139283
Re login වලදි user name එකට මොකක්ද දෙන්න ඕන,Digital Banking Experience,2021-06-25T15:34:58Z,0.8967583775520325,1.0,0.9277308642864226
Smart passbook hadala thiyenne. E email password ekamada mekatath danne naththan aluthen register wenna onida,Digital Banking Experience,2021-06-08T13:59:25Z,0.8473623991012573,1.0,0.8931536793708801
Bank ekata yannama onida? Call karala details dila register wenna barida?,Customer Support,2021-06-03T11:13:43Z,0.8065738677978516,1.0,0.864601707458496
Me kuwait eke idang ecount ekak haduwa mail eketa kisima ms ekak aawe nane help keranna puluwangda pls,Digital Banking Experience,2021-05-28T12:27:22Z,0.6751880049705505,0.0,0.4726316034793853
Mama bank account ekata email eka add karala ne.kohomada eka karanne???? Please reply.i wan t help,Digital Banking Experience,2021-02-12T14:11:27Z,0.5953035354614258,0.0,0.416712474822998
Bank eken register wela payments keepayak kala app eken. Dan log wenakota user name password invalid kiyanawane. ,Digital Banking Experience,2021-01-24T02:57:36Z,0.7750717997550964,0.5,0.6925502598285674
Ez cash walata salli danna puluwanda,Digital Banking Experience,2021-01-19T11:23:04Z,0.504632294178009,0.0,0.3532426059246063
ප්‍රශ්න වලට උත්තර මතක නැත්තම් unlock කරගන්න විදියක් නැද්ද ,Digital Banking Experience,2021-01-04T09:20:56Z,0.8788582682609558,0.0,0.6152007877826691
Password Ayeth එවන්න අපෙ Account එක boc එකට cl එකක් දුන්නොත් හරිද,Digital Banking Experience,2020-12-16T01:25:40Z,0.8848611116409302,1.0,0.9194027781486511
මේක හිටපු ගමන් කුඩ් නොට් සර්වර් කිය්ල වැටෙනවා..කවරේජ් එකත් හොදටම තියෙද්දි.ඇයි ඒ?,Digital Banking Experience,2020-12-09T13:30:25Z,0.8701289892196655,0.0,0.6090902924537658
Gmail account ekata wath massages walatawath user name ekai password ekai ave ne,Digital Banking Experience,2020-11-28T06:30:04Z,0.8455634713172913,1.0,0.8918944299221039
Boc app eken salli kohenda apita deposit kale kiyala balanna puluwanda?,Transactions and Payments,2020-04-29T07:09:23Z,0.7883596420288086,1.0,0.8518517494201661
Yako password eka ena vidihawath gmail eka ena vidihawath kiwe nene yako.therenna kiyapalla.bank ekata ynna oneda kiyalawath kiwe nane.bad service,Digital Banking Experience,2020-04-29T04:59:02Z,0.7142845988273621,1.0,0.7999992191791534
Bank ekata me dawas wala enna behane call karala  ID ekai password ekai ganna berida,Customer Support,2020-04-21T16:14:02Z,0.6931366324424744,1.0,0.785195642709732
Password  ekai id ganne kohomada kiydenwada,Digital Banking Experience,2020-04-10T03:25:47Z,0.8447602391242981,1.0,0.8913321673870087
Cufew දාලා තියන අස්සේ bank එකට ගිහින් register වෙන්න බෑ නේ.. Card එකෙන් online payment support කරන්නෙත් නෑ.. රෙද්ද nsb eka නම් support කරනවා. Cufew ඉවර උන ගමන් ගිහින් තියන සල්ලි ඔක්කොම nsb bank එකට දා ගන්නවා.. රෙද්ද තියාගෙන වැඩක් නෑ හදිස්සියකට card එකෙන් online payment එකක් වත් කර ගන්න බැරි නම්.,Digital Banking Experience,2020-04-01T07:53:57Z,0.791415810585022,0.0,0.5539910674095153
User id ekai password ekai kohomada ganne . ?,Digital Banking Experience,2020-03-24T10:33:44Z,0.852230966091156,1.0,0.8965616762638091
මම කුවෙටි  ඉන්නෙ මට ගන්න  බැනෙ මට මගෙ ගිනුම චෙක් කරගන්න පුලුවන්  කොහොමද කුවෙටි  ඉදලා,Others,2019-10-15T11:00:52Z,0.13278670608997345,0.0,0.09295069426298141
විස්තර දෙන්න,Others,2025-04-08T17:45:04Z,0.8008053302764893,0.0,0.5605637311935424
Komd apply krnne,Others,2025-03-29T04:47:05Z,0.20433083176612854,0.0,0.14303158223628998
Applyy  krnne  kohomd,Transactions and Payments,2025-03-04T04:07:51Z,0.4753008186817169,0.0,0.3327105730772018
Kohomd apply krnne,Others,2025-02-07T04:14:25Z,0.12457232922315598,0.0,0.08720063045620918
Kohomda apply krnn,Others,2024-09-30T12:58:37Z,0.20987693965435028,0.0,0.1469138577580452
"Sir peoples bank/boc bank/Rdb bank/nsb bank me bank වල tranine assistant කෙනෙකුට permanent වුනාම 
ලැබෙන salary එක එක සාමානද නැත්නම් වෙනස් වෙනවද",Trust and Security,2025-05-17T09:38:53Z,0.610797643661499,0.0,0.4275583505630493
මට o/l english වලට තියෙන්නේ S එකක් මට බැරිද apply කරන්න...,Digital Banking Experience,2025-05-14T12:37:40Z,0.4825107753276825,0.0,0.33775754272937775
apply no giyama server error kiyala enawane,Customer Support,2025-05-14T09:13:10Z,0.7001321315765381,0.0,0.49009249210357664
මට අවුරුදු 22 .මට ඇප්ලයි කරන්න් බැරිද,Digital Banking Experience,2025-05-14T04:30:23Z,0.8861040472984314,0.0,0.6202728331089019
Sir ol deweni para maths karama result ek enne wena result sheet ekkane ethakota banking job apply krnn aulk nadd (Hnb sampath bank) wage,Digital Banking Experience,2025-05-13T18:19:12Z,0.43267616629600525,0.0,0.30287331640720366
අයියේ ලක්ශ 20 ක් අවුරුද්දක් වගේ කාලයක දැම්මොත් තවත් පොලිය වැඩ් වෙනවද මාසෙට පොඩ්ඩක් පැහැදිලි කරන්න පුළුවන්ද,Transactions and Payments,2025-01-08T21:20:07Z,0.7677621245384216,0.0,0.5374334871768951
ලක්ශ 5ක් බෑද??,Transactions and Payments,2024-12-28T05:42:48Z,0.6369041800498962,0.0,0.44583292603492736
"ඔබතුමාකියපූවාවැටහූනා.නමූත්.මේ.වයසක.අයින්සකමිනිසූ.තැන්පතුකරල.ඒයින්ලේබැන.පොලියන්
ජීවත්වන.අසරනමිනිසුන්ගේ.මූදලටත්.අරියිද.මේරජය.ඒනතාලයහරිනැ.මිනිසුන්ට.ආසාදක්කල.රජයට
බදුකියලගන්නගත්තාම.දූප්පතූන්
අසරනවනවනැද.",Loans and Credit Services,2024-11-20T00:34:36Z,0.41780346632003784,0.0,0.2924624264240265
අවම මුදල කියද,Transactions and Payments,2024-10-28T14:41:17Z,0.5621930360794067,0.0,0.3935351252555847
මාස හයට පසු මොකද වෙන්නේ,Others,2024-10-27T13:28:30Z,0.35179388523101807,0.0,0.24625571966171264
10 million  වලට  පොලිය  කීයද මාසෙකට ?,Transactions and Payments,2024-10-11T12:02:44Z,0.7901546359062195,0.0,0.5531082451343536
කව්ද සිටද  වලංගු වෙන්නේ,Others,2024-08-27T05:59:31Z,0.4672600328922272,0.0,0.327082023024559
int ඉන්ටර්ස් ට්‍රේට් එක කීයද,Transactions and Payments,2024-08-10T15:34:25Z,0.8145902752876282,0.0,0.5702131927013396
ලක්ෂ පහකින් ස්ථාවර ගිණුමක් පටන් ගන්න බැරිද?,Transactions and Payments,2024-07-24T14:20:23Z,0.5665152668952942,0.0,0.3965606868267059
මාස හයෙන් පසුව නැවත රිලැක්ස් එකවුන්ටෙක දාන්න පුලුවන්ද,Transactions and Payments,2024-07-02T17:00:44Z,0.48211249709129333,0.0,0.3374787479639053
Pako boru kiyanna apa mama ada puttalam bank gihilla ahwa ahama akak Naha kiwa dathu katha kiyanna apa,Loans and Credit Services,2024-06-10T10:19:56Z,0.4402700662612915,0.0,0.308189046382904
ලක්ස 5 කින් අාරබ කරන්න බැඑිද,Transactions and Payments,2024-05-29T11:29:06Z,0.710005521774292,0.0,0.49700386524200435
මේ කියන කථා සම්පූර්ණයෙන් ම බොරැ බැංකුවලින් ඔය කියන පොලී මේ වනවිට සම්පූර්ණයෙන් ම  8 % අඩු කරලා තිනේනෙ,Loans and Credit Services,2024-05-18T12:37:53Z,0.35578644275665283,1.0,0.549050509929657
Cob bank akaka nambarayak dannako danna kenak innawanm,Digital Banking Experience,2023-05-02T12:42:11Z,0.41418778896331787,0.0,0.2899314522743225
Mata boc bank akaka nambarayak dannako danna kenak innawanm,Digital Banking Experience,2023-05-02T12:41:28Z,0.6476944088935852,0.0,0.45338608622550963
ලක්ෂ 22 19 ං/ං පොලියට අවුරුද්දක් අවසානේ කියක් ලැබෙනවාද,Transactions and Payments,2023-04-29T11:05:48Z,0.7350074052810669,0.0,0.5145051836967468
Aiye auruddk fd ekk dala thiyenne..eka kal pirunama api aye bank ekt gihin ek aluth krnna oneda..nththn auto wenwda..,Others,2023-04-27T06:03:25Z,0.05011722072958946,0.0,0.03508205451071262
Sir මාසෙට ලක්ස 6කට පොලිය කියක් wetenvda,Transactions and Payments,2023-01-31T19:33:35Z,0.7374361753463745,0.0,0.5162053227424621
