video_id,title,description,url,likes,views,comment_count,published_at,hashtags,keyword_hits
SwxDoRw40NA,"Ready, set, build! Get your Home Loan from HNB!","Ready, set, build! Get your Home Loan from HNB! Enjoy a repayment period of up to 25 years and pay only the interest for up to 5 years!
Visit https://bit.ly/3hfsAMY or call 0112 462 462 to get started now!
#HNB #HNBHomeLoans",https://www.youtube.com/watch?v=SwxDoRw40NA,3,147214,N/A,2021-06-01T06:35:42Z,"#HNB, #HNBHomeLoans",1
MG3MzF5OrOU,HNB SalarySMART සමඟ ඔබගේ වැටුප උපරිම කරගන්න!,"HNB SalarySMART සමඟ ඔබගේ වැටුප උපරිම කරගන්න! 
ඔබගේ වැටුපට වඩා 3 ගුණයක් වැටුප් අත්තිකාරම් හෝ පුද්ගලික ණයක් ලෙස ලබා ගන්න මෙන්ම, විශේෂිත පොලී අනුපාත, සහ සීමා රහිත ආපසු ගැනීම් සමඟ ඉහළ පොලී අනුපාතයක් ඇති ඉතිරි කිරීමේ ගිණුමක වාසි ලබාගන්න.
ඔබගේ වැටුප HNB SalarySMARTවෙත මාරු කර අසම සම බැංකු සේවාවක් අත්විඳින්න.
ඔබේ සතුට අපේ සතුටයි!

වැඩි විස්තර සඳහා https://bit.ly/HNBSalarySmart වෙත පිවිසෙන්න.

#HNBSalarySMART #SmartBanking #HNB",https://www.youtube.com/watch?v=MG3MzF5OrOU,86,636589,N/A,2025-03-05T11:24:00Z,"#HNBSalarySMART, #SmartBanking, #HNB",1
gS2OWXNWq-w,ඉතුරු කරන සිඟිත්තන්ට තෑගි ගොඩක් එක්ක HNB Giftober ආයෙත් ඇවිත්!,"ඔබ ආසම තෑගි ගන්න රුපියල් 100,000 ක් දක්වා වවුචර් ද ඇතුළුව, ඔබේ සිඟිති ගිණුම එක්ක වැඩි වැඩියෙන් ඉතුරු කරන තරමට තෑගි දිනන්න පුළුවන්.
වැඩි විස්තර දැනගන්න පිවිසෙන්න https://bit.ly/3E5Neut හෝ අමතන්න 0112 462 462",https://www.youtube.com/watch?v=gS2OWXNWq-w,8,201037,N/A,2022-10-14T09:02:14Z,,1
jAlcG4cA2r4,How to Online Money Transfer Using HNB Digital Banking | HNB Digital Banking App Money Transfer,"About This video.
How to transfer money to anybank from HNB  Onlinebanking App? 
HNB Digital Bank App.
________________________________________________

⭕ Hashtags :-
#hnb
#onlinebanking 
#hnbbank 
 #bank
#internationalbanking 
#BankingAbroad 
#FinancialServices 
#fdratesinsrilanka2024
#fdratesinsrilanka
________________
💵💵💵💵💵💵💵💵
🇱🇰🇱🇰🇱🇰🇱🇰🇱🇰🇱🇰🇱🇰
📱📱📱📱
 ________________________________________________

HelpMate Tv,  tech, how to study technology,  HelpMate, HelpMate gossip, good videos, HelpMate, TV,  SL channel, SL HelpMate Tv
________________________________________________
I think this video is so important for you.
Watch it.
Thanks you.
________________________________________________
Follow me
Helpmate TV  Facebook :-profile.php?id=61554549097398&mibextid=9R9pXO
Helpmate TV Blogger :-
Helpmate TV Instagram :-helpmatetvigshid=OGQ5ZDc2ODk2ZA
Helpmate TV Tiktok :- @helpmmnjcw4?_t=8iATrDGjpZ9&_r=1
Helpmate TV WhatApp :- 0029Va5EmTJ3QxS0cumcPR1

________________________________________________

⭕ Copyright Disclaimer -
Video is for Educational purposes only. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for 'Fair Use' for purposes such as criticism, comment, news reporting, teaching, scholarship, and research, Fair use is a permitted by copyright statute that might otherwise be infringing, Non-profit, educational or personal use tip the balance in favour of fair use.",https://www.youtube.com/watch?v=jAlcG4cA2r4,55,2747,13,2024-10-05T02:30:21Z,"#hnb, #onlinebanking, #hnbbank, #bank, #internationalbanking, #BankingAbroad, #FinancialServices, #fdratesinsrilanka2024, #fdratesinsrilanka",1
zavffZSboJM,HNB money transfer online | HNB mobile banking app money transfer | HNB digital banking app |  #hnb,"HNB money transfer online | HNB mobile banking app money transfer | HNB digital banking app |  #hnb 

#sinhala #online_money_transfer",https://www.youtube.com/watch?v=zavffZSboJM,106,3595,11,2024-11-24T09:29:25Z,"#hnb, #sinhala, #online_money_transfer",1
5mR6QAg2T00,Travel this holiday season without breaking your wallet!,"Travel this holiday season without breaking your wallet! Enjoy epic travel offers and 0% interest payment plans with you HNB Card! Visit http://bit.ly/3tqyWyf to enjoy discounts up to 70% off from over 300 merchants with your HNB Card!

Visit https://www.hnb.net/product-inquiry or call 0112 462 462 to apply for your HNB Credit Card today.

#HNB #Happyisnow",https://www.youtube.com/watch?v=5mR6QAg2T00,5,133,N/A,2022-11-24T07:16:44Z,"#HNB, #Happyisnow",1
AHeglXCQcAQ,Here's how you can send money through HNB Cash to Mobile from any HNB ATM without a hassle!,"Here's how you can send money through HNB Cash to Mobile from any HNB ATM without a hassle! 

Download the HNB Digital Banking App now:

📲Android Play store: https://bit.ly/3JRMyJh


📲Apple App store: https://apple.co/3tJnGxG",https://www.youtube.com/watch?v=AHeglXCQcAQ,729,25042,N/A,2022-07-18T10:52:29Z,,1
gSw4EeU8XrM,Missed Call Alert service by HNB,,https://www.youtube.com/watch?v=gSw4EeU8XrM,50,10957,1,2020-04-04T10:21:22Z,,1
EyOzxmT9H18,HNB Bank Fixed deposit interest rates | money market account in sri lanka 2024 | new fd rates,"Hnb bank fixed deposit rates in sri lanka 2024....

#fixeddepositinterestrates #fdratesinsrilanka2024 #hnbbank #moneymarketaccount #moneymarket #fixeddepositrates 

Latest fd rates in hnb bank giving high interest for you..

Thanks all 🔥",https://www.youtube.com/watch?v=EyOzxmT9H18,126,16456,17,2024-09-30T13:40:56Z,"#fixeddepositinterestrates, #fdratesinsrilanka2024, #hnbbank, #moneymarketaccount, #moneymarket, #fixeddepositrates",1
O_DgxByYQSs,Evolve Now with the all new HNB Digital Banking App,"Evolve Now!
Switch to HNB Digital Banking app now and experience the evolution of Digital Banking! 

iOS - https://apple.co/3ne9tnE
Android - https://bit.ly/3tWxF0x

Enjoy the fastest and safest digital banking app to transfer funds, pay bills, access and view your accounts with biometric identifiers and more. Download now to experience the evolution of Digital Banking!

Download the app and self-register with your Debit Card!

#HNB #HNBDigitalBankingApp #EvolveNow #Evolving",https://www.youtube.com/watch?v=O_DgxByYQSs,63,187343,N/A,2021-05-05T07:07:04Z,"#HNB, #HNBDigitalBankingApp, #EvolveNow, #Evolving",1
jDdE8HRKn-E,Discover the joy of banking with HNB!,"We at HNB are invested in making banking enjoyable, because joy is something you enjoy sharing with the ones you love and trust! Bank with joy whether you're shopping online, applying for your dream college, having a delicious pizza at your favourite dinner or spreading happiness to your employees.                                 
 #HNB  #JoyToBankWith",https://www.youtube.com/watch?v=jDdE8HRKn-E,0,46456,N/A,2022-09-19T07:44:59Z,"#HNB, #JoyToBankWith",1
vWQKSsNnJuU,Are you a real go-getter like Shamil? Get an HNB Home Loan now.,"Are you a real go-getter like Shamil? Get an HNB Home Loan now. Settle your loan with flexible terms and increase your installment on your future increase of income.  
Visit https://bit.ly/3hfsAMY or call 0112 462 462 to start building your home today!
#HNB #HNBHomeLoans",https://www.youtube.com/watch?v=vWQKSsNnJuU,2,125591,N/A,2021-06-01T06:40:01Z,"#HNB, #HNBHomeLoans",1
eFwXDqcCKl0,🇱🇰 HNB bank fixed deposit interest rates vs money market account | new fd rates in sri lanka 2024,"HNB Bank fixed deposit interest rates vs money market account interest rates, what is the best method to earn interest from banks in sri lanka 2024....

hnb bank give 7% interest rate for money market account and you can get more than 8 interest for fixed deposits 1 month to 5 years..

BOC Bank fixed deposit rates 🇱🇰👇 වීඩියෝව 
 
  https://youtu.be/k9FdQnR2cQ0 👈 බලන්න

_____

#fixeddeposit #moneymarketaccount #hnbbank #fdratesinsrilanka2024 #fixeddepositratesinsrilanka 

Thanks all🌷",https://www.youtube.com/watch?v=eFwXDqcCKl0,58,5205,10,2024-07-08T13:42:14Z,"#fixeddeposit, #moneymarketaccount, #hnbbank, #fdratesinsrilanka2024, #fixeddepositratesinsrilanka",1
h2syNcMUcTY,HNB General Insurance Shorts,,https://www.youtube.com/watch?v=h2syNcMUcTY,7,116,0,2024-03-01T11:34:02Z,,1
S09IQUo2sps,Save more and Win more with HNB Mega Bonus!,"This festive season, save more with HNB to win more! Deposit any amount between Rs.50,000 /= to Rs.2,000,000/= at any HNB branch and earn yourself an exciting chance to win gifts from Damro, Abans and Singer. 

*Conditions apply",https://www.youtube.com/watch?v=S09IQUo2sps,1,800,N/A,2017-12-07T16:02:59Z,,1
l1sWGhax2ms,Find your pathway to joy with HNB!,"Find your pathway to joy with HNB! Achieve your future goals & dreams, while we support your banking needs at HNB.
#HNB  #JoyToBankWith",https://www.youtube.com/watch?v=l1sWGhax2ms,12,17012,N/A,2022-09-23T10:58:55Z,"#HNB, #JoyToBankWith",1
P-lIU10adLY,Save more and Win more with HNB Mega Bonus!,"This festive season, save more with HNB to win more! Deposit any amount between Rs.50,000 /= to Rs.2,000,000/= at any HNB branch and earn yourself an exciting chance to win gifts from Damro, Abans and Singer.

*Conditions apply",https://www.youtube.com/watch?v=P-lIU10adLY,1,168,N/A,2017-12-13T07:38:42Z,,1
zS3QiYfvAv0,Save more and Win more with HNB Mega Bonus!,"This festive season, save more with HNB to win more! Deposit any amount between Rs.50,000 /= to Rs.2,000,000/= at any HNB branch and earn yourself an exciting chance to win gifts from Damro, Abans and Singer.

*Conditions apply",https://www.youtube.com/watch?v=zS3QiYfvAv0,3,184,N/A,2017-12-13T08:31:09Z,,1
jslFKyCm9qM,How to sync HNB Fit with your fitness device or phone,"HNB FIT, Get Moving! Get Paid! 

Here's how you can sync your fitness device or phone with HNB FIT & start earning higher interest! Follow these steps and you are ready to go!

▪️ Step 1 - Download the HNB FIT App
▪️Step 2- Register your details 
▪️Step 3- Link your choice of the device with the App
▪️Step 4- Click start and you are set to go! 
▪️Step 5 - If your default goal is 6,000 steps which you can transfer up to Rs. 50,000 to earn higher interest 
▪️Step 6 - Once you've reached your goal, view your goal summary and transfer your accumulated amount to your HNB FIT Account 
▪️Step 7 - You can view your history of transactions from the transactions menu.

Download the HNB FIT App today!

#HNB #HNBFIT #Fitness",https://www.youtube.com/watch?v=jslFKyCm9qM,9,128301,N/A,2021-06-30T12:01:53Z,"#HNB, #HNBFIT, #Fitness",1
9aOIm7krHuE,"Using an HNB ATM with the ""Default"" option, in Sri Lanka",,https://www.youtube.com/watch?v=9aOIm7krHuE,368,17118,3,2023-05-01T09:42:40Z,,1
3XQMI1Zp0ys,HNB Branch Managers' Conference 2021,"Client - Hatton National Bank
An Event By - Ant's Work Pvt Ltd
Executive Producer - Saliya Weerasekara at Ant's Work Pvt Ltd
Production Management Agency - My Events Asia
Producer - Gayan Attanayake at My Events Asia
Director - Hashan S Perera
DOP - Chathur Deshapriya
Creative & Production Agency - Visra Universe Pvt Ltd
Head Of Production - Hashan S Perera at Visra Universe
Special EFX -  Hashan S. Perera at Visra Universe

Digital Agency - My Events Digital

My Events Asia Is A Full Service, Experiential Cooperate And Entertainment Production Agency.
Based In Colombo That Was Created By Pairing Together Our Passion For Business And Events.
Member Of Sri Lanka Event Management Association. (EMA)

Web - www.mevents.asia
Email - hello@mevents.asia
Facebook - www.facebook.com/myeventsasia
Instagram - www.instagram/myeventssia
Call us - +94114544995 / +94777530430",https://www.youtube.com/watch?v=3XQMI1Zp0ys,2,343,0,2021-02-24T04:48:53Z,,1
kelyRP6w0bI,"HNB "" Good To Go"" Teen Plus TVC","HNB "" Good To Go"" Teen Plus TVC

Director | Janaka R Dommanige
Production House | Origin Films
Producer | Niroshana Chamin Dissanayake
DOP | Hasitha Warnasooriya
Assistant Director | Nakul Prasad
Art Director | Maduranga Roshan
Wardrobe | Lasantha Udukumbura | Sithuli Udukumbura
Makeup | Nayana Ujith
Production Manager | Sanka Bandara
Editor & Colorist | Suresh Dedigama
VFX Supervisor | Pradeep Edirisinghe 
VFX Team |  Dinushka Kalpa | Praboda 
Music  | Rocky Fendo | Hashan Chandima
Audio Recording | Hashan Chandima  | Minuk Dilmith
Casting | Nishan Anjana  | Ramesh Keshan  | Kalani Weerasooriya
Storyboard | Susil Jayashantha Perera
Gaffer | Mahesh Gunaratna
Focus Puller | Prasad Rushan
2nd AC | Asanka Munasinghe
Technicians | Susantha Rathnasiri | Luxman Priyadarshana | Sanjeewa Wikum | Lalith Pathmasiri

Client | HNB
Agency | Splendor Media
Agency Producer | Amila Waas
Agency Creative Team | Chanuka Wijayasinghe | Thiviya Vathanan  | Isuru Abeysekara
Brand Management | Nazar Muhiyadeen",https://www.youtube.com/watch?v=kelyRP6w0bI,23,1393,N/A,2022-01-27T12:17:18Z,,1
_JlavFVb_t4,"HNB Digital Banking, evolved to make banking easier, enhanced & empowered across all your devices!","HNB Digital Banking, evolved to make banking easier, enhanced & empowered across all your devices! 
Log on to www.hnb.lk or click on the following links to download the HNB Digital Banking App now.
iOS - https://apple.co/3ne9tnE 
Android - https://bit.ly/3tWxF0x
#Evolved #HNB #Digitalbanking #HNBDigitalBanking",https://www.youtube.com/watch?v=_JlavFVb_t4,5,297,N/A,2023-01-27T05:21:54Z,"#Evolved, #HNB, #Digitalbanking, #HNBDigitalBanking",1
943vFED9JTc,Rediscover the joy of banking with HNB!,,https://www.youtube.com/watch?v=943vFED9JTc,8,3488,N/A,2022-09-26T13:26:36Z,,1
eYPBhOeHcDk,Hemawati Nandan Bahuguna Garhwal University | Chauras Campus #shorts #hnbgu #hnbgarhwal #hnb #viral,"Hnngu university
#hnbgu 
#hnbg
#uttrakhand
#srinagar
#short #shortvideo

#hemawatinandanbahugunagarhwaluniversity
#hnbgu #garhwaluniversity 
#chaurascampus
#documentaryhnbgarhwal
#youtubeshorts 
#horticulture 
#trending 
#uttrakhand 
#srinagar
#srinagargarhwal
#viralvideo",https://www.youtube.com/watch?v=eYPBhOeHcDk,1996,62680,362,2022-08-09T05:30:42Z,"#hnbgu, #hnbg, #uttrakhand, #srinagar, #short, #shortvideo, #hemawatinandanbahugunagarhwaluniversity, #hnbgu, #garhwaluniversity, #chaurascampus, #documentaryhnbgarhwal, #youtubeshorts, #horticulture, #trending, #uttrakhand, #srinagar, #srinagargarhwal, #viralvideo",1
tBgtdNXUV_g,"Evolve now! 𝗩𝗶𝗲𝘄 𝘆𝗼𝘂𝗿 𝗮𝗰𝗰𝗼𝘂𝗻𝘁𝘀 the fast, safe and secure way with the HNB Digital Banking App!","Evolve now!
𝗩𝗶𝗲𝘄 𝘆𝗼𝘂𝗿 𝗮𝗰𝗰𝗼𝘂𝗻𝘁𝘀 the fast, safe and secure way with the HNB Digital Banking App! Upgrade now to experience the evolution of Digital Banking. Visit https://bit.ly/3zOBQhW to download the HNB Digital Banking App today!
#HNB #HNBDigitalBankingApp #EvolveNow #Evolving",https://www.youtube.com/watch?v=tBgtdNXUV_g,8,18514,N/A,2021-06-28T07:22:36Z,"#HNB, #HNBDigitalBankingApp, #EvolveNow, #Evolving",1
UO7vUMkcGO8,Here's how you can withdraw money received through HNB Cash to Mobile!,"Here's how you can withdraw money received through HNB Cash to Mobile from any HNB ATM without a bank account or card! 

Download the HNB Digital Banking App now:

📲Android Play store: https://bit.ly/3JRMyJh


📲Apple App store: https://apple.co/3tJnGxG",https://www.youtube.com/watch?v=UO7vUMkcGO8,621,23124,N/A,2022-07-18T11:05:28Z,,1
7ANWnmLplsc,"With HNB Investment Plans for children, Your Conditions Apply","Planning your child's future?  With HNB Investment Plans for children, Your Conditions Apply. Get unmatched flexibility on your investments at the most attractive rates. To find out more about HNB Investment Plans visit https://bit.ly/3CWEweg or call 0112 462 462",https://www.youtube.com/watch?v=7ANWnmLplsc,8,20060,N/A,2021-11-22T10:59:30Z,,1
PTvY_Sz7Ih0,HNB Assurance | Our 20-Year Story,"For the grand journey behind us, and the exciting one ahead - We’re happy to unveil our ‘20 Years of Stories’
.
.
.
#HNBA #20thAnniversary",https://www.youtube.com/watch?v=PTvY_Sz7Ih0,5,1151,0,2021-08-05T04:23:59Z,"#HNBA, #20thAnniversary",1
cdY5v-iusNA,How to Use HNB Digital Banking app| Digital Banking Sri Lanka| Tamil| Travel Tech Hari,"How to Use  HNB Digital Banking app| Digital Banking Sri Lanka  Online Banking Sri lanka

One man tamil link................
https://www.youtube.com/channel/UC7GPDZEdy4GOH_Xf_pbQM5w


Best Browser
https://youtu.be/UwPyRj34tvc

Don't update your Phone
https://youtu.be/LI0u4MBH_3s

How to download Whatsapp status
https://youtu.be/y8OkGWjntK4

Telegram is best app 2019
https://youtu.be/8twoX-4ulhI

Tik Tok Master plan 2020
https://youtu.be/lrrmeR0pJBg

ஆபாச வீடியோ பார்த்து மாட்டிக் கொள்ள வேண்டாம்.
https://youtu.be/VdhOVCpH45w

How to recover WhatsApp deleted photos
https://youtu.be/kkHouBKUwxg

Income Facebook ,whatsapp
https://youtu.be/AxrNw-jF8tI

Top 3 youtuber in tamil..
https://youtu.be/_y6a-9pMoTs

For more videos please subscribe to my YouTube channel....❤️😍🙏

https://www.facebook.com/hariprashanth1114/
https://www.instagram.com/travel_tech_hari_2019/
Contect : hsharishri1426@gmail.com
For more videos please subscribe my Youtube

DISCLAIMER: This Channel DOES NOT Promote or encourage Any illegal activities , all contents provided by This Channel is meant for EDUCATIONAL PURPOSE only .

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, 
teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal
 use tips the balance in favor of fair use.",https://www.youtube.com/watch?v=cdY5v-iusNA,1188,48891,163,2021-05-22T15:30:17Z,,1
