video_id,title,description,url,likes,views,comment_count,published_at,hashtags,keyword_hits
ZxDeir7hmzM,Bank Of Ceylon Education Film by REDLIME,"Chief Creative Officer : SD Nishanka
Creative Director : Tissa Samarakoon
Film Director: Tilak Jajakody
DOP : Channa Deshapriya
Production : REDLIME Sri Lanka",https://www.youtube.com/watch?v=ZxDeir7hmzM,0,509,1,2013-01-08T06:14:47Z,,1
oJgRIOdY7c4,“A Trillion” Hat trick from Bank of Ceylon,,https://www.youtube.com/watch?v=oJgRIOdY7c4,0,195,0,2017-01-23T07:33:08Z,,1
nQGMTmYFAyE,BOC New Investment Plan | Bank of Ceylon Monthly Interest Fixed Deposits | BOC Relax,"Step into worry-free living
Perfect Investment plans that provide a comfortable monthly return to ease the cost of living

Attractive rate of interest
Fixed deposit with higher monthly return
3 deposit plans for your investment
Maximum protection for your deposits

Bank of Ceylon - BOC

#fixeddeposit #investment #deposit #investmentplan #deposit #bank #governmentbank #srilanka #interestrates 

මෙම YouTube නාලිකාව හරහා ඔබගේ වෙළඳ දැන්වීම ආදිය පළකරවා ගැනීම සදහා +94 70 413 6152 දුරකථන අංකය ඔස්සේ WhatsApp මාර්ගයෙන් සම්බන්ධ වන්න. 

To post your advertisement etc. through this YouTube channel, contact via WhatsApp on +94 70 413 6152 phone number.

இந்த YouTube சேனல் மூலம் உங்கள் விளம்பரம் போன்றவற்றை இடுகையிட, +94 70 413 6152 தொலைபேசி எண்ணில் WhatsApp மூலம் தொடர்பு கொள்ளவும்.

UD's Business Website https://udsbusiness.blogspot.com/

Thank you for watching..! #udsbusiness",https://www.youtube.com/watch?v=nQGMTmYFAyE,2635,229985,302,2022-10-14T11:33:51Z,"#fixeddeposit, #investment, #deposit, #investmentplan, #deposit, #bank, #governmentbank, #srilanka, #interestrates, #udsbusiness",2
9Zu5AHk6xbc,🇱🇰🏦Defense Assistant Job Vacancies – Bank of Ceylon (BOC) Sri Lanka | 2025 | Sinhala,"🏦 Defense Assistant Job Vacancies – Bank of Ceylon (BOC) Sri Lanka 🇱🇰 | Apply Now!

📢 Exciting Career Opportunity at Bank of Ceylon! The Bank of Ceylon (BOC) is now hiring Defense Assistants. If you are seeking a stable and prestigious banking job, this is your chance to join one of Sri Lanka’s leading banks.

Bank of Ceylon Link: https://www.boc.lk

🔑 Job Details:
✅ Position: Defense Assistant
✅ Bank: Bank of Ceylon (BOC)
✅ Salary: Up to LKR 50,000.00 per month 💰
✅ Age Limit: Below 35 years
✅ Closing Date: May 03, 2025
✅ Employment Type: Permanent / Full-time

📚 Minimum Qualifications:
Educational qualifications as specified in the official job notice

Preference for candidates with relevant skills and experience

💼 Why Join BOC?
✔️ Work in Sri Lanka’s No.1 trusted banking institution
✔️ Attractive salary and benefits package
✔️ Long-term career growth opportunities
✔️ EPF, ETF, and additional banking sector allowances

📩 How to Apply:
Submit your completed application before May 3, 2025

Follow the guidelines provided in the official BOC recruitment notification

🚀 Secure your future with Bank of Ceylon! Apply now and build a successful career in banking!

📢 Join the Conversation:
Connect with us on social media for more tips and updates:

🔔Face book page link :- https://www.facebook.com/profile.php?id=100076366988755
🔔whatsapp channel link :- https://whatsapp.com/channel/0029VaCXqayHAdNSSupVc70M

👍 Don't Forget to Like, Share, and Subscribe for More Valuable Content!

🌟 Welcome to IQ School - IQ ඉස්කෝලේ | Your Guide to Job Opportunities and Professional Courses!

👉 Are you a job seeker looking for the latest job vacancies and tips on how to apply? Or perhaps you're interested in discovering professional courses to boost your qualifications? You've come to the right place! On this channel, we provide comprehensive information and guidance to help you navigate the job market and enhance your career prospects.

📋 What We Offer:

🔍 Job Vacancies: Stay updated with the latest job openings across various sectors in Sri Lanka and internationally. Learn about the application process, eligibility criteria, and important deadlines.
🎓 Professional Courses: Discover a wide range of professional courses that can help you acquire the necessary skills and qualifications to succeed in your career.
📈 Career Advice: Get expert tips on resume writing, interview preparation, and career development to improve your chances of landing your dream job.
🌐 Job Market Insights: Stay informed about current trends and opportunities in the job market to make well-informed career decisions.

🚀 Stay Connected:
Subscribe to our channel and hit the notification bell to never miss an update. Join our community of job seekers and career enthusiasts to share experiences, ask questions, and support each other.",https://www.youtube.com/watch?v=9Zu5AHk6xbc,23,1714,4,2025-04-27T13:30:11Z,,2
s-jjNgMFNmQ,Vacancies in Bank of Ceylon | Best Bank Jobs,"The bank of ceylon have started Aug., 1939. It is one of the best government bank in Sri Lanka. These bank have a lot of branches and big career staff. There are a lot of vacancies every year. All vacancies are published in news papers. You can check bank of ceylon vacancies at
http://web.boc.lk/careers.html
Seylan bank is similar to bank of ceylon. While seylan bank represent public bank, bank of ceylon represent government bank. You can check seylan bank vacancies at
https://suhada-maru.blogspot.com/2017/11/seylan-bank-vacancies.html
Seylan bank and bank of ceylon are leading banks in Sri Lanka. We wish to success for both bank
By Seylan Bank Vacancies team !!!!",https://www.youtube.com/watch?v=s-jjNgMFNmQ,0,224,0,2018-05-21T02:47:42Z,,1
4itbdZ9IAkE,BOC B-app Instructional video (Tamil),,https://www.youtube.com/watch?v=4itbdZ9IAkE,1301,78125,34,2018-10-16T10:10:16Z,,1
NmSlNnrhOg0,Bank of Ceylon Trainee Staff Assistant Job Vacancies 2025 #shorts,"Open Competitive Examination for Recruitment to the Post of Trainee Staff Assistant in the Bank of Ceylon (BOC Bank) 2025

* Posts of Trainee Staff Assistant

* Qualification: GCE A/L
* Location: Islandwide
* Permanent Job after 2 Years Training
* Monthly Allowance: Rs.55,000.00 (1st Year) and Rs.70,000.00 (2nd Year) during the Training Period
* Closing Date: 2025.05.24

Details:
https://www.1plusinfo.lk/2025/05/1003.html

 #BankOfCeylonJobs #BOCTraineeStaffAssistant #BOCJobs2025 #BankOfCeylonJobs #BOCTraineeStaffAssistant #BOCJobs2025 #BOCRecruitment #SriLankaBankJobs #KKAcademySL #TraineeBankJobs #BOCApplicationGuide #GovtBankJobs2025 #BOCJobVacancy #shorts #fyp",https://www.youtube.com/watch?v=NmSlNnrhOg0,24,2792,9,2025-05-10T16:13:13Z,"#BankOfCeylonJobs, #BOCTraineeStaffAssistant, #BOCJobs2025, #BankOfCeylonJobs, #BOCTraineeStaffAssistant, #BOCJobs2025, #BOCRecruitment, #SriLankaBankJobs, #KKAcademySL, #TraineeBankJobs, #BOCApplicationGuide, #GovtBankJobs2025, #BOCJobVacancy, #shorts, #fyp",2
_Zj5nAWebE0,Make your dream home a reality with the Bank of Ceylon Housing Loan Scheme.,"Make your dream home a reality with the Bank of Ceylon Housing Loan Scheme.
Benefit from a streamlined approval process within 14 working days and enjoy attractive annual interest rates starting from 10%.

For more details, visit your nearest Bank of Ceylon branch or click the link below:
 https://www.boc.lk/m/boc-housing-loan-scheme

Terms and conditions apply.

#BOC #BankersToTheNation #HousingLoan",https://www.youtube.com/watch?v=_Zj5nAWebE0,1,39,0,2025-05-22T09:17:19Z,"#BOC, #BankersToTheNation, #HousingLoan",1
txiuLeGESYw,কমার্শিয়াল ব্যাংক অফ সিলন নিয়োগ বিজ্ঞপ্তি ২০২৩ || Commercial Bank Of Ceylon PLC Job Circular 2023,"কমার্শিয়াল ব্যাংক অফ সিলন নিয়োগ বিজ্ঞপ্তি ২০২৩ || Commercial Bank Of Ceylon PLC Job Circular 2023

☛☛আপনি কি বেকার? আপনি কি চাকুরি খুঁজছেন?☜☜ 
এর উত্তর যদি হ্যাঁ হয়, তবে এই চ্যানেলটি আপনার জন্য। এই চ্যানেলে প্রতিদিন নতুন নতুন চাকরির নিয়োগ বিজ্ঞপ্তির আপডেট ভিডিও দেওয়া হয়। আপনি যদি বাংলাদেশের একজন চাকরিপ্রার্থী হন তাহলে আপনি এই চ্যানেলের মাধ্যমে চাকরির সব আপডেট তথ্যই পাবেন।

♣♠ ইনফোরমেশন এন্ড এপ্লিকেশন কোন নিয়োগদাতা প্রতিষ্ঠান নয়। এই চ্যানেলটি খুব সতর্কতার সাথে বিভিন্ন অনলাইন জব পোর্টাল, জাতীয় পত্রিকা এবং বাংলাদেশের বিভিন্ন অফিসিয়াল ওয়েবসাইট থেকে নিয়োগ বিজ্ঞপ্তি সংগ্রহ করে প্রকাশ করে থাকে। প্রকাশিত যেকোনো ধরণের চাকরি তথ্য/বিজ্ঞাপন বা নিয়োগ-প্রক্রিয়ার দায়-দায়িত্ব স্ব-স্ব নিয়োগকারী প্রতিষ্ঠানের। এ সংক্রান্ত কোনো অসত্য বা অসম্পূর্ন তথ্য অথবা আর্থিক লেনদেনের দায় Information & Application এই চ্যানেলের নয়। চাকরিপ্রার্থীদের এই ব্যাপারে সতর্ক হবার জন্য পরামর্শ দেওয়া হচ্ছে।♣♠ 

নিয়োগ বিজ্ঞপ্তিটি সম্পর্কে বিস্তারিত জানতে হলে ভিজিট করুনঃ- https://all-job24.blogspot.com/

তথ্য-ক্যারিয়ার-বিজনেস এবং বিশ্ব-মহাবিশ্বসহ সব খবর একসঙ্গে পেতে হলে ক্লিক করুন এখানেঃ- https://bangla24business.blogspot.com/

উদ্যোক্তা হওয়ার উপায়, পণ্য, পরিষেবা, ব্যবসা, ব্যবসা শুরুর গাইডলাইন, কাস্টমার সার্ভিস, অনলাইন বিপণন, অনলাইন মার্কেটপ্লেস, , ফ্রিল্যান্সিং তথ্য, ব্যবসায়িক ধারণা ইত্যাদি সম্পর্কে বিশদ জানতে হলে ভিজিট করুনঃ- http://www.banglabusiness.net/

🔴Subscribe and hit the notification bell 🔔to know when new videos are being released 🔴Your like, Comment and sharing will be greatly appreciated and helps this Channel grow

Thanks for Watching This Video.

 ☑️Like ☑️ Comment ☑️ Share ☑️

💫💞For Sponsorship Contact💗🌷 👉👉Mail on:-  information.application74@gmail.com",https://www.youtube.com/watch?v=txiuLeGESYw,12,748,2,2023-03-08T05:03:22Z,,1
evjcoROayHc,Bank of ceylon Special loan scheme for sustainable energy and eco-friendly products./අපේ ලෝකය,"Bank of ceylon Special loan scheme for sustainable energy and eco-friendly products./අපේ ලෝකය /Ape Lokaya 

https://www.facebook.com/profile.

https://instagram.com/shamindawickramaarchchi

tiktok.com/@shamindawickramaarchchi7

https://www.facebook.com/shaminda.wickramarchchi

Thanks for watching",https://www.youtube.com/watch?v=evjcoROayHc,339,3801,N/A,2023-10-22T17:26:04Z,,1
V7umnxaQhuI,Dr. Gamini Wickramasinghe new Chairman at Bank of Ceylon,"23-May-07, Bank of Ceylon's new Chairman assumes duties.",https://www.youtube.com/watch?v=V7umnxaQhuI,0,863,0,2007-05-26T10:04:53Z,,1
uviBLIALVus,BOC (Bank Of Ceylon) Smart Passbook in Srilanka | Video World,"BOC (Bank Of Ceylon) Smart Passbook in Srilanka | Video World
இந்த videoவில் BOC smart passbook application ஐ எவ்வாறு use பண்ணுவது என்றும் அதிலுள்ள விடயங்கள் பற்றியும் தமிழில் கூறப்பட்டுள்ளது.
மேலும்:
பல videoகளை notification வழியாக பெற்றுக்கொள்ள நமது channel ஐ subscribe செய்யுங்கள்.

BOC smart Passbook Download link: https://play.google.com/store/apps/details?id=com.boc.itdiv.smartpassbook&hl=en

follow: 
    Blogger : https://videowrd.blogspot.com/
    Twitter : https://twitter.com/videowrd
    Google+ : https://plus.google.com/111080357289463691635
    facebook: https://www.facebook.com/VideoWrd/",https://www.youtube.com/watch?v=uviBLIALVus,542,30673,46,2018-01-14T22:02:51Z,,2
1zgP-8uLgNc,BOC Foreign Currency Fixed Deposit | 2023 February | Bank of Ceylon | BOC My Sri Lanka FD Investment,"ලංකා බැංකුව විසින් හඳුන්වා දෙන ලද විශේෂ විදේශ මුදල් ස්ථාවර තැන්පතු යෝජනා ක්‍රමය
BOC My Sri Lanka - Foreign currency Fixed Deposit | Bank of Ceylon
https://boc.lk/index.php?route=product/category&path=217_392_544&desc=1

#fixeddeposit #investment #deposit #investmentplan #deposit #bank #governmentbank #srilanka #interestrates  

UD's Business Website https://udsbusiness.blogspot.com/

Thank you for watching..! #udsbusiness 

මෙම YouTube නාලිකාව හරහා ඔබගේ වෙළඳ දැන්වීම ආදිය පළකරවා ගැනීම සදහා +94 70 413 6152 දුරකථන අංකය ඔස්සේ WhatsApp මාර්ගයෙන් සම්බන්ධ වන්න. 

To post your advertisement etc. through this YouTube channel, contact via WhatsApp on +94 70 413 6152 phone number.

இந்த YouTube சேனல் மூலம் உங்கள் விளம்பரம் போன்றவற்றை இடுகையிட, +94 70 413 6152 தொலைபேசி எண்ணில் WhatsApp மூலம் தொடர்பு கொள்ளவும்.",https://www.youtube.com/watch?v=1zgP-8uLgNc,92,7017,20,2023-02-08T12:29:46Z,"#fixeddeposit, #investment, #deposit, #investmentplan, #deposit, #bank, #governmentbank, #srilanka, #interestrates, #udsbusiness",2
aQ38mek15pM,Bank of Ceylon & World Trade Center Towers in Sri Lanka #srilanka,,https://www.youtube.com/watch?v=aQ38mek15pM,5,202,0,2023-12-22T06:46:11Z,,1
NdBzn5eF7IA,Introducing the new BOC Meta Banking service,"Introducing the new BOC Meta Banking service where you can now easily engage in your banking activities through WhatsApp. You too can contact us via 011 220 4444 and experience the convenience of WhatsApp banking today! 

#BOC #BankersToTheNation #BOCMetaBanking #BOCWhatsappBanking",https://www.youtube.com/watch?v=NdBzn5eF7IA,146,16432,6,2023-05-16T04:30:13Z,"#BOC, #BankersToTheNation, #BOCMetaBanking, #BOCWhatsappBanking",1
pWyQ8N4Fm0Q,Bank of Ceylon,,https://www.youtube.com/watch?v=pWyQ8N4Fm0Q,17,4983,1,2013-05-29T11:22:04Z,,1
9GIhUE2ITpk,B o c එකට මොකද උනේ | The attack on the Bank of Ceylon,,https://www.youtube.com/watch?v=9GIhUE2ITpk,41,1583,0,2024-12-29T11:14:08Z,,1
cgtomJ_SagM,"පිට්ටු බම්බුව: BOC Tower, Colombo, Sri Lanka","BOC Tower in Colombo City! Discover the beauty of Bank of Ceylon Tower and other top attractions. Watch now!
#ceylon #srilanka #mrdhammika",https://www.youtube.com/watch?v=cgtomJ_SagM,38,2447,1,2023-08-29T02:27:31Z,"#ceylon, #srilanka, #mrdhammika",2
PaOmqPYhvkE,Double Your Investment | BOC | Bank of Ceylon,"Earn a guaranteed double return on your deposit with a ""BOC Double Your Investment"" fixed deposit and double your success.
Bank of Ceylon (BOC) - Sri Lanka’s first state-owned commercial bank.

Thank you for watching..! #udsbusiness",https://www.youtube.com/watch?v=PaOmqPYhvkE,277,15966,55,2022-08-02T16:11:58Z,#udsbusiness,2
vl5Z0KcF6k8,BOC Head Office #subscribe #bank #srilanka #modern  #architecture #visit #colombo    #travel #shorts,,https://www.youtube.com/watch?v=vl5Z0KcF6k8,20,1531,0,2023-07-06T12:30:35Z,,1
1t0Y1tzLRlI,දැක්කද පිටරට තියෙන අපේ දේ Bank of Ceylon Seychelles 🇸🇨 branch.,subscribe and join me.,https://www.youtube.com/watch?v=1t0Y1tzLRlI,7,148,0,2023-11-17T15:20:12Z,,1
zV5Nxaaqz50,Commercial Bank of Ceylon (Corporate Profile),The Commercial Bank of Ceylon (PLC) of Sri Lanka. History and about the bank,https://www.youtube.com/watch?v=zV5Nxaaqz50,34,14021,1,2010-02-08T09:04:08Z,,1
bHNEJnIAQR4,"Commercal Bank of Ceylon  PLC, Sri Lanka-  Managing Director/CEO Sivakrishnarajah Renga","Commercal Bank of Ceylon  PLC, Sri Lanka-  Managing Director/CEO Sivakrishnarajah Renga – winner of the European Quality award.

Commercial Bank is the largest private bank in  Sri Lanka and the only Sri Lankan bank amongst the Top 1000 Banks of the World for ten successive years (The Banker Magazine, UK). The Bank operates the country’s single largest ATM network with an island-wide strategically located network of Branches/Service Points. Commercial Bank operates a network of over 268 branches and over 900 ATMs in Sri Lanka. The Bank has won multiple awards as Sri Lanka’s Best Bank, Best Trade Bank, Strongest Bank, Most Respected Bank, Most Responsible Bank from a number of local and international institutions and publications over several years.",https://www.youtube.com/watch?v=bHNEJnIAQR4,1,78,N/A,2021-03-25T10:48:43Z,,1
QDbbc-b5dL0,Colombo  Bank of Ceylon Front side design 😍  #boc #colombo #ceylon_bank #bank #design #architecture,,https://www.youtube.com/watch?v=QDbbc-b5dL0,19,657,0,2024-02-20T08:11:12Z,,2
4eHjBY0VLPU,Happy New year from Bank of Ceylon !,"Happy New Year! May 2025 bring abundant success, boundless happiness, and endless opportunities your way. Here’s to a bright and prosperous year ahead! 

#BOC #BankersToTheNation #2025NewYear",https://www.youtube.com/watch?v=4eHjBY0VLPU,7,218,0,2024-12-31T23:34:47Z,"#BOC, #BankersToTheNation, #2025NewYear",1
0O2YIEAkJQU,BANK OF CEYLON CORPORATE TALENT SHOW - e,via YouTube Capture,https://www.youtube.com/watch?v=0O2YIEAkJQU,3,680,0,2015-08-28T15:05:53Z,,1
ChK_xq8vDCA,BANK OF CEYLON INGIRIYA BRANCH RELOCATION | ඉංගිරිය,"Bank of Ceylon Ingiriya Branch have moved to a newly build spacious building in the heart of the Ingiriya town on the 26th Day of May 2020. 
Special Thanks goes to:
Corporate Management
Province Management
Manager and all the Staff
Security Officers
All the co workers
and the Owner of the building Mr. Sunil Samararachchi",https://www.youtube.com/watch?v=ChK_xq8vDCA,13,499,2,2020-05-31T15:47:19Z,,1
Ho_I3ecQlBs,🔥 Bank of Ceylon Job Vacancies 2025 | Apply Now for BOC Jobs in Sri Lanka! 🇱🇰,"📢 Bank of Ceylon Job Vacancies 2025 – Apply Now! 💼

Are you looking for a stable and rewarding career in the banking sector? Bank of Ceylon (BOC) has announced the latest job vacancies for 2025, offering opportunities for both freshers and experienced candidates! Don't miss this chance to work in one of Sri Lanka’s largest and most prestigious banks.

🚀 Subscribe to KK Academy SL for the latest banking job vacancies, finance jobs, and career advice in Sri Lanka!

#BOCJobs #BankOfCeylon #SriLankaJobs #BankingVacancies #JobVacancies #FinanceJobs #BOCCareers #SriLankaBankJobs #BOCRecruitment



Link to apply : https://www.boc.lk/careers#trainee-assistant-legal-officer",https://www.youtube.com/watch?v=Ho_I3ecQlBs,110,10097,9,2025-02-10T01:20:22Z,"#BOCJobs, #BankOfCeylon, #SriLankaJobs, #BankingVacancies, #JobVacancies, #FinanceJobs, #BOCCareers, #SriLankaBankJobs, #BOCRecruitment, #trainee-assistant-legal-officer",2
