video_id,title,description,url,likes,views,comment_count,published_at,hashtags,keyword_hits
tho_RR4CtMA,COMMERCIAL BANK PROBLEM SRILANKA COMMERCIALBANK SINHALA COMBANK APP PASSBOOK,"🙏 Welcome to GL SL Youtube channel 🙏 
.
.
🔴 Expert option 👉 https://youtu.be/BINJLx_xN08
.
.
🔶 Contact me for your sponsorship and all advertising 👇👇
.
. 
🔵 Email 👉 glslpage@gmail.com 

🔵 Facebook 👉 https://m.facebook.com/GL-SL-313574642524715/
.
.
.
.
 ( 🔘 Let's update the technology 👉 SUBSCRIBE NOW GL SL YOUTUBE CHANNEL  )",https://www.youtube.com/watch?v=tho_RR4CtMA,235,12400,21,2023-01-16T09:45:21Z,,1
fvxamAczn4w,What is a Commercial Bank?,"Video made possible thanks to AI voice generator Eleven Labs, https://elevenlabs.io/?from=josephalexandernordqvistcantoral8044

Join this channel to get access to perks:
https://www.youtube.com/channel/UCI8Xs2oPTMb9DkuYsEqCnnQ/join

This video explains what a commercial bank is. A commercial ban, is a financial institution that provides deposit, current, and saving accounts. 

Read more: https://marketbusinessnews.com/financial-glossary/commercial-bank/",https://www.youtube.com/watch?v=fvxamAczn4w,275,29821,5,2019-05-08T04:56:09Z,,1
mfTPKcz6omo,හිටපු ගමන් සල්ලි කැපෙන කොමර්ශල් බැංකුවේ එකවුන්ට් එකක් තියෙන හැමෝම මේක බලන්න - commercial bank,"හිටපු ගමන් සල්ලි කැපෙන කොමර්ශල් බැංකුවේ එකවුන්ට් එකක් තියෙන හැමෝම මේක බලන්න - commercial bank

Chamara Weerasingha - චාමර ආයෙ කවදාවත් නැගිටින්න බැරිවේවි කියල හිරු එකෙන් කිව්වට දමිත්ට මලපැනලා
 Chamara Weerasinghe in ICU Breaking News


Subscribe US - www.youtube.com/slgear​

Tiktok : https://www.tiktok.com/@wishwadanumaa
Facebook : https://www.facebook.com/slgearyt

DISCLAIMER: 
Under Section 107 of the Copyright 1976, allowance is made for ""fair use"" for purposes such as criticism, comment , news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. "" The materials are used for illustrative and exemplification reasons, also quoting in order to recombine elements to make a new work.


----------------------------------------------------
Contact Us for Copyright Related issues, Credit addition and deletion: 
contact.kavinda.ebiz@gmail.com
  
We will solve your issue within few hours


For official purposes, sponsorships & Offers, Contact me
kavinda.ebiz@gmail.com",https://www.youtube.com/watch?v=mfTPKcz6omo,4025,269983,1168,2024-01-11T10:30:19Z,,1
5ld2x94RuH0,How Commercial Banks Make Money (Explained),"Commercial banks play a crucial role in the economy by accepting deposits and providing loans to individuals and businesses. This video breaks down how banks make money through interest income and fees, the types of loans they offer, and the services they provide, such as credit creation and agency functions. Learn how commercial banks are regulated, their core functions, and why their operations are vital to economic growth.

Learn more about this topic: https://corporatefinanceinstitute.com/resources/knowledge/finance/commercial-bank/

Chapters:
00:00 - Introduction
00:15 - How Commercial Banks Make Money
00:50 - Functions of Commercial Banks
01:34 - Types of Loans Offered
02:11 - Regulation by Central Banks

#CommercialBank #Banking",https://www.youtube.com/watch?v=5ld2x94RuH0,469,48203,3,2018-10-18T21:21:22Z,"#CommercialBank, #Banking",1
jbvnH4DKiJM,Withdraw money from the commercial bank ATM machine with debit card | English | Techie Kokul,"#Techie_Kokul
#money_withdrawal
*கணினி  தொலைபேசி தொடர்பான சந்தேகங்களை கீழே உள்ள Comment Box இல் Comment செய்யுங்கள்... உங்கள் சந்தேகங்களுக்கான தீர்வுகள் அடுத்து வரும் Video களில் வழங்கப்படும்.

இந்த Videos உங்களுக்குப் பிடிச்சிருந்தா Subscribe  பண்ணுங்க Share பண்ணுங்க Like பண்ணுங்க...

හෙලෝ මිත්ර ... *
* මෙය ලෝක ජනතාව සඳහා නිර්මාණය කරන ලද වසමකි.
* මෙම තාක්ෂණික උපදෙස් සහ උපක්රම YouTube නාලිකාව ඔබේ පද්ධතියට සම්බන්ධ බොහෝ දේ ගෙන එනු ඇත.
* ඔබට මෙම YouTube Channel කැමතිද?

කැමතිනම් 
---Subscribe කරන්න...
---share කරන්න...
---Like  කරන්න..

JOIN WHATSAPP GROUP : https://chat.whatsapp.com/FDHYazhPv4oD6sCa26ZY3a

Twitter : https://twitter.com/TechieKokul

Facebook Page : https://www.facebook.com/TechieKokul/

Our YouTube Channel App : https://drive.google.com/open?id=1GGuJei6A-x2I9hOUjOdy3ly8jWsdQFGU",https://www.youtube.com/watch?v=jbvnH4DKiJM,801,74044,17,2020-02-13T17:03:51Z,"#Techie_Kokul, #money_withdrawal",1
q8oMx3_FYjM,Commercial Bank Special Fixed Deposit Interest Rates 2025,"Commercial Bank Special Fixed Deposit rates 2025

Commercial Bank 100 Days FD
200 Days FD
300 Days FD

#CommercialBankFDRates #100daysFD #200DaysFD",https://www.youtube.com/watch?v=q8oMx3_FYjM,55,5920,22,2025-02-16T12:42:07Z,"#CommercialBankFDRates, #100daysFD, #200DaysFD",1
FxW5sJ3Y2f4,Commercial Bank # Functions of commercial bank# Part-1# Eco# 12th,,https://www.youtube.com/watch?v=FxW5sJ3Y2f4,9,551,0,2025-03-16T04:05:30Z,,1
SsR658-wQWE,Commercial Bank - Hassle Zero Debit Card Hero (Sinhala),"Make fast and convenient payments across the island with ComBank Debit Card.

Open a Savings Account at Commercial Bank and get your ComBank Debit Card to enjoy seamless payments.

#ComBank #ComBankDebitCards #DebitCards",https://www.youtube.com/watch?v=SsR658-wQWE,60,3334,N/A,2025-01-02T04:20:41Z,"#ComBank, #ComBankDebitCards, #DebitCards",1
6cP1g5cIwxc,#E_world_money           How to register for commercial banking digital banking [Sinhala],"In this video we will explain how to register for commercial banking digital banking.
      If you also have a commercial bank account you will be able to participate in the commercial banking digital banking

I hope to spread the new technological knowledge to the society. Here it is hoped to pay special attention  to mobile and computer knowledge. The foremost concept here is to assist new knowledge seekers living in remote rural areas.
 this allows you to uncover the hidden features of the handheld device

If you have any problems with this video, you can contact us through our telegram  link.
https://t.me/joinchat/6mEEwuPozlYyOGNl

If you have any problems with this video, you can contact us through our WhatsApp link.
https://wa.me/message/OWBLXWCWG5DOA1

Also click on the link below to join our Facebook page.

https://web.facebook.com/eworldmoneylk/",https://www.youtube.com/watch?v=6cP1g5cIwxc,1438,92203,98,2021-10-12T18:37:25Z,,1
LNdwJmRDxsY,Commercial Banks and their Functions | Difference between Commercial banks and RBI |  #economics,"Difference between COMMERCIAL BANK & CENTRAL BANK | Commercial Banks Functions #shorts #economics 

Commercial banks and their functions 
Difference between Commercial banks and Central Bank 
Commercial banks kya hote hai
Commercial banks class 12th macroeconomics 
Commercial banks ugc net economics 
Commercial banks in money and banking
Commercial banks meaning in hindi
Difference between Commercial banks and Central Bank class 12th economics

#shorts 
#meenakshieducator
#meenakshijangir",https://www.youtube.com/watch?v=LNdwJmRDxsY,259,7219,9,2023-10-18T08:46:29Z,"#shorts, #economics, #shorts, #meenakshieducator, #meenakshijangir",1
fI9d4zdzL8k,Function of commercial bank #commercial #bank #study #account #learning #nbl #notes #management #fyp,,https://www.youtube.com/watch?v=fI9d4zdzL8k,495,25937,4,2023-03-07T11:00:42Z,,1
uf6sQOjejXM,Functions of Commercial Bank #arthapoint #economics #delhiuniversity #microeconomics #macroeconomics,,https://www.youtube.com/watch?v=uf6sQOjejXM,396,16917,1,2022-11-11T12:20:49Z,,1
RxxEmF0ewFY,Investment Bank vs. Commercial Bank: Differences Explained,"The key differences between Investment Banking and Commercial Banking (Retail Banking). I explain how investment banks and commercial banks make money, the different types of clients, services, and regulations. I also mention Universal Banks, and how they have an increasing role in the banking industry.

Most of us know what a commercial bank is. Yet few of us understand what an investment bank is. So in this video, I break down the key differences between both and share an insider perspective from my time working in Investment Banking at Goldman Sachs in NYC.

LEARN:
📈 The Complete Finance & Valuation Course: https://www.careerprinciples.com/courses/finance-valuation-course
👉 Excel for Business & Finance Course: https://www.careerprinciples.com/courses/excel-for-business-finance
🏦 The Investment Banking Program: https://www.careerprinciples.com/career-track/the-investment-banking-program
🚀 All our courses: https://www.careerprinciples.com/all-courses

▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬

Chapters:
0:00 -​ Intro
0:26 - Different types of clients
1:32​ - Services Offered by Commercial and Investment Banks
2:51​ - How Commercial Banks make money
4:00​ - How Investment Banks make money
5:51 - Risk & Regulation for Commercial and Investment Banks
7:49 - What are Universal Banks?
9:04 - Closing",https://www.youtube.com/watch?v=RxxEmF0ewFY,2915,106781,93,2021-03-27T04:45:00Z,,1
JnelE6gvETM,What is Commercial Banking (Businesses),"📊 Understanding Business Commercial Banking: A Complete Guide

Welcome to our deep dive into the world of business commercial banking! In this video, we break down the essential services banks provide to businesses, focusing on how they support financial growth, streamline operations, and enhance cash flow management. Whether you're a small business owner, a finance professional, or simply curious about how business banking works, this guide will give you the clarity you need.

📌 Chapters Overview:
1️⃣ Lending

Discover how commercial lending works and why it's critical for businesses looking to expand or meet short-term financial needs.
Learn about lines of credit, a flexible funding option for managing cash flow.
We also discuss interest rates and how they affect borrowing costs, as well as the importance of collateral in securing loans.
2️⃣ Current Accounts

Explore the different types of current accounts available for businesses, including their unique features and benefits.
Understand how choosing the right account can simplify transactions and improve day-to-day financial management.
3️⃣ Payments and Transaction Services

Dive into the tools that help businesses handle financial transactions efficiently.
Learn about payroll services that ensure your employees are paid accurately and on time.
Discover the benefits of payment processing systems that allow businesses to accept credit cards and digital payments seamlessly.
Get insights into merchant services designed to support your point-of-sale and online payment needs.

💼 Why This Video Matters:
Whether you're starting a new business or looking to optimize your existing financial operations, understanding the key aspects of commercial banking can save you time, money, and stress. This video will empower you with the knowledge to make informed decisions about the banking services that suit your business best.

📚 Resources and Tools Mentioned:
Check the links in the description for additional resources, helpful articles, and tools to help you explore your business banking options further.

🌟 Subscribe for More:
If you found this video helpful, don’t forget to like, comment, and subscribe for more insights into business, finance, and banking. Share this video with fellow business owners who could benefit from these valuable tips!

🔔 Turn on notifications so you never miss an update from our channel.

📣 Got questions or topics you'd like us to cover in future videos? Drop them in the comments below, and we’ll be happy to dive into them!

#BusinessBanking #CommercialBanking #FinancialTips #BusinessFinance #BankingForBusinesses

Recommended PE book: https://amzn.to/3WSLcWm
Linkedin: https://www.linkedin.com/in/jacob-phillips-48464a1b1/

For business enquiries please use:
Jacobelliottphillipsbusiness@gmail.com",https://www.youtube.com/watch?v=JnelE6gvETM,29,980,5,2025-01-25T17:45:06Z,"#BusinessBanking, #CommercialBanking, #FinancialTips, #BusinessFinance, #BankingForBusinesses",1
bX3DOrh5QK4,Commercial Bank - ComBank Digital is now in Sinhala,"Experience Online Banking in Sinhala with ComBank Digital, the easiest and safest internet banking service.

Register today with no registration or annual fees for the first year!",https://www.youtube.com/watch?v=bX3DOrh5QK4,262,11045,N/A,2024-06-07T06:14:54Z,,1
wlsOeE346SI,Commercial Banks  Meaning and Functions - Class 12,,https://www.youtube.com/watch?v=wlsOeE346SI,785,105772,20,2015-06-09T06:20:57Z,,1
D6v2umINkz4,How does a Commercial Bank work? | A brief overview.,"Commercial banks can create money out of thin air when they loan out to people, but how does a commercial bank actually work? In this video we explore what's going on behind the scenes at your bank and discuss how the supply of money changes in the modern economy.

Check out out Instagram! https://www.instagram.com/economics.unlocked/

Check out our website! https://www.economicsunlocked.com/

If you're new to this channel then all you need to know is that we create videos to help you understand the world around you.

Thanks for watching; have a great day!",https://www.youtube.com/watch?v=D6v2umINkz4,319,19552,8,2020-05-09T19:08:40Z,,1
otboT7daA5c,WHAT ARE COMMERCIAL BANKS ?? #saumyascommercestation #class10 #icse,,https://www.youtube.com/watch?v=otboT7daA5c,232,6126,6,2022-10-18T21:42:58Z,,1
