video_id,title,description,url,likes,views,comment_count,published_at,hashtags,keyword_hits
kNK0xR6Ki2E,BOC Trainee Jobs | Shan Creation | Bank Jobs | Bank of Ceylon | Government Bank Jobs,,https://www.youtube.com/watch?v=kNK0xR6Ki2E,2429,165124,52,2024-07-14T13:44:19Z,,2
uviBLIALVus,BOC (Bank Of Ceylon) Smart Passbook in Srilanka | Video World,"BOC (Bank Of Ceylon) Smart Passbook in Srilanka | Video World
இந்த videoவில் BOC smart passbook application ஐ எவ்வாறு use பண்ணுவது என்றும் அதிலுள்ள விடயங்கள் பற்றியும் தமிழில் கூறப்பட்டுள்ளது.
மேலும்:
பல videoகளை notification வழியாக பெற்றுக்கொள்ள நமது channel ஐ subscribe செய்யுங்கள்.

BOC smart Passbook Download link: https://play.google.com/store/apps/details?id=com.boc.itdiv.smartpassbook&hl=en

follow: 
    Blogger : https://videowrd.blogspot.com/
    Twitter : https://twitter.com/videowrd
    Google+ : https://plus.google.com/111080357289463691635
    facebook: https://www.facebook.com/VideoWrd/",https://www.youtube.com/watch?v=uviBLIALVus,542,30673,46,2018-01-14T22:02:51Z,,2
1zgP-8uLgNc,BOC Foreign Currency Fixed Deposit | 2023 February | Bank of Ceylon | BOC My Sri Lanka FD Investment,"ලංකා බැංකුව විසින් හඳුන්වා දෙන ලද විශේෂ විදේශ මුදල් ස්ථාවර තැන්පතු යෝජනා ක්‍රමය
BOC My Sri Lanka - Foreign currency Fixed Deposit | Bank of Ceylon
https://boc.lk/index.php?route=product/category&path=217_392_544&desc=1

#fixeddeposit #investment #deposit #investmentplan #deposit #bank #governmentbank #srilanka #interestrates  

UD's Business Website https://udsbusiness.blogspot.com/

Thank you for watching..! #udsbusiness 

මෙම YouTube නාලිකාව හරහා ඔබගේ වෙළඳ දැන්වීම ආදිය පළකරවා ගැනීම සදහා +94 70 413 6152 දුරකථන අංකය ඔස්සේ WhatsApp මාර්ගයෙන් සම්බන්ධ වන්න. 

To post your advertisement etc. through this YouTube channel, contact via WhatsApp on +94 70 413 6152 phone number.

இந்த YouTube சேனல் மூலம் உங்கள் விளம்பரம் போன்றவற்றை இடுகையிட, +94 70 413 6152 தொலைபேசி எண்ணில் WhatsApp மூலம் தொடர்பு கொள்ளவும்.",https://www.youtube.com/watch?v=1zgP-8uLgNc,92,7017,20,2023-02-08T12:29:46Z,"#fixeddeposit, #investment, #deposit, #investmentplan, #deposit, #bank, #governmentbank, #srilanka, #interestrates, #udsbusiness",2
QQzidsBJq8o,Bank of Ceylon - 83 Years of Pride,"Celebrating 83 years of dedicated service to the nation as Sri Lanka's number one banking brand, we at Bank of Ceylon take this opportunity to greatly appreciate our loyal customers, dedicated staff as well as our other stakeholders for their unwavering support and guidance throughout our 83 years of service to the nation.

#BOC #BankersToTheNation #83YearsofPride",https://www.youtube.com/watch?v=QQzidsBJq8o,3,721,0,2022-08-01T08:26:24Z,"#BOC, #BankersToTheNation, #83YearsofPride",1
NdBzn5eF7IA,Introducing the new BOC Meta Banking service,"Introducing the new BOC Meta Banking service where you can now easily engage in your banking activities through WhatsApp. You too can contact us via 011 220 4444 and experience the convenience of WhatsApp banking today! 

#BOC #BankersToTheNation #BOCMetaBanking #BOCWhatsappBanking",https://www.youtube.com/watch?v=NdBzn5eF7IA,146,16431,6,2023-05-16T04:30:13Z,"#BOC, #BankersToTheNation, #BOCMetaBanking, #BOCWhatsappBanking",1
PaOmqPYhvkE,Double Your Investment | BOC | Bank of Ceylon,"Earn a guaranteed double return on your deposit with a ""BOC Double Your Investment"" fixed deposit and double your success.
Bank of Ceylon (BOC) - Sri Lanka’s first state-owned commercial bank.

Thank you for watching..! #udsbusiness",https://www.youtube.com/watch?v=PaOmqPYhvkE,277,15965,55,2022-08-02T16:11:58Z,#udsbusiness,2
ohT_7Tx0hwU,"Bank of Ceylon, truly the No. 1 Bank in Sri Lanka",,https://www.youtube.com/watch?v=ohT_7Tx0hwU,3,271,0,2017-12-22T12:00:56Z,,1
Ho_I3ecQlBs,🔥 Bank of Ceylon Job Vacancies 2025 | Apply Now for BOC Jobs in Sri Lanka! 🇱🇰,"📢 Bank of Ceylon Job Vacancies 2025 – Apply Now! 💼

Are you looking for a stable and rewarding career in the banking sector? Bank of Ceylon (BOC) has announced the latest job vacancies for 2025, offering opportunities for both freshers and experienced candidates! Don't miss this chance to work in one of Sri Lanka’s largest and most prestigious banks.

🚀 Subscribe to KK Academy SL for the latest banking job vacancies, finance jobs, and career advice in Sri Lanka!

#BOCJobs #BankOfCeylon #SriLankaJobs #BankingVacancies #JobVacancies #FinanceJobs #BOCCareers #SriLankaBankJobs #BOCRecruitment



Link to apply : https://www.boc.lk/careers#trainee-assistant-legal-officer",https://www.youtube.com/watch?v=Ho_I3ecQlBs,110,10097,9,2025-02-10T01:20:22Z,"#BOCJobs, #BankOfCeylon, #SriLankaJobs, #BankingVacancies, #JobVacancies, #FinanceJobs, #BOCCareers, #SriLankaBankJobs, #BOCRecruitment, #trainee-assistant-legal-officer",2
3t6BKygob0I,Bank of Ceylon Export Circle (English),"Bank of Ceylon offers all the financial support and services you need to make your dream of conquering international markets with your export business, a reality.
Join the BOC Export Circle today and take your businesses to the world!

Visit your nearest Bank of Ceylon branch or contact our 24-hour customer service hotline on 1975 for more information.

#BOC #BankersToTheNation #BOCExportCircle #TheWorldAwaitsYou",https://www.youtube.com/watch?v=3t6BKygob0I,9,832,1,2021-09-15T07:21:14Z,"#BOC, #BankersToTheNation, #BOCExportCircle, #TheWorldAwaitsYou",1
1CSYtun-FOc,How to Find Swift Code of Bank Of Ceylon,"Finding the Swift Code for the Bank of Ceylon (BOC) is a simple and efficient process, particularly for those conducting international transactions or needing it for financial documentation. Swift Codes, also known as BICs (Bank Identifier Codes), uniquely identify banks worldwide, ensuring accurate and secure fund transfers.

### Steps to Find the Swift Code for Bank of Ceylon:
1. **Using a Swift Code Finder Tool:**
   - Open your preferred browser and search for “Swift Code Finder.”
   - Select a reliable website from the search results.
   - In the search section, follow these steps:
     - Choose **Sri Lanka** as the country.
     - Select **Bank of Ceylon** from the list of banks.
     - Specify the branch or city, if required, to narrow down the search.
   - The tool will display the relevant Swift Code for the branch you’re searching for.

2. **Visiting the Official Bank of Ceylon Website:**
   - Navigate to the official **Bank of Ceylon** website.
   - Look under the “International Banking” or “Wire Transfers” section. Banks often list their Swift Codes for primary and branch offices there.

3. **General Swift Code for Bank of Ceylon:**
   - The general Swift Code for the Bank of Ceylon’s main branch is **BCEYLKLX**. However, specific branches may have unique codes.

4. **Contacting the Bank:**
   - For accurate information, especially for branch-specific codes, contact the Bank of Ceylon customer service or your local branch directly.

These steps apply not only to the Bank of Ceylon but also to finding Swift Codes for other banks globally.

### Timestamps:
0:00 Introduction  
0:02 Overview of Swift Codes  
0:15 Using Online Swift Code Finder Tools  
0:28 Searching by Country, Bank, and Branch  
0:47 Retrieving the Swift Code  
0:51 Verifying with Bank of Ceylon Website  
0:55 Contacting Bank of Ceylon for Assistance  
0:57 Conclusion  

### Hashtags:
#BankOfCeylon #SwiftCode #BOCBanking #InternationalBanking #WireTransfers #MoneyTransfers #HowToFindSwiftCode #FinanceTips #SecureBanking #BankingMadeEasy",https://www.youtube.com/watch?v=1CSYtun-FOc,13,1026,1,2025-01-07T11:44:32Z,"###, ###, ###, #BankOfCeylon, #SwiftCode, #BOCBanking, #InternationalBanking, #WireTransfers, #MoneyTransfers, #HowToFindSwiftCode, #FinanceTips, #SecureBanking, #BankingMadeEasy",2
NmSlNnrhOg0,Bank of Ceylon Trainee Staff Assistant Job Vacancies 2025 #shorts,"Open Competitive Examination for Recruitment to the Post of Trainee Staff Assistant in the Bank of Ceylon (BOC Bank) 2025

* Posts of Trainee Staff Assistant

* Qualification: GCE A/L
* Location: Islandwide
* Permanent Job after 2 Years Training
* Monthly Allowance: Rs.55,000.00 (1st Year) and Rs.70,000.00 (2nd Year) during the Training Period
* Closing Date: 2025.05.24

Details:
https://www.1plusinfo.lk/2025/05/1003.html

 #BankOfCeylonJobs #BOCTraineeStaffAssistant #BOCJobs2025 #BankOfCeylonJobs #BOCTraineeStaffAssistant #BOCJobs2025 #BOCRecruitment #SriLankaBankJobs #KKAcademySL #TraineeBankJobs #BOCApplicationGuide #GovtBankJobs2025 #BOCJobVacancy #shorts #fyp",https://www.youtube.com/watch?v=NmSlNnrhOg0,24,2787,9,2025-05-10T16:13:13Z,"#BankOfCeylonJobs, #BOCTraineeStaffAssistant, #BOCJobs2025, #BankOfCeylonJobs, #BOCTraineeStaffAssistant, #BOCJobs2025, #BOCRecruitment, #SriLankaBankJobs, #KKAcademySL, #TraineeBankJobs, #BOCApplicationGuide, #GovtBankJobs2025, #BOCJobVacancy, #shorts, #fyp",2
K_luWnqvGQk,Bank of Ceylon management trainee vacancies : 2024,"Application : https://s3.ap-southeast-1.amazonaws.com/static.boc.lk/6589/media-240708013848.pdf

Welcome to KK Academy SL! In this video, we dive into the exciting opportunities available with the Bank of Ceylon Management Trainee Vacancies for 2024. If you aspire to build a successful career in banking, this is a golden opportunity you don't want to miss!

#BankofCeylon #ManagementTrainee #BankingCareers #SriLankaJobs #KKAcademySL",https://www.youtube.com/watch?v=K_luWnqvGQk,35,2177,5,2024-07-08T09:48:17Z,"#BankofCeylon, #ManagementTrainee, #BankingCareers, #SriLankaJobs, #KKAcademySL",2
evjcoROayHc,Bank of ceylon Special loan scheme for sustainable energy and eco-friendly products./අපේ ලෝකය,"Bank of ceylon Special loan scheme for sustainable energy and eco-friendly products./අපේ ලෝකය /Ape Lokaya 

https://www.facebook.com/profile.

https://instagram.com/shamindawickramaarchchi

tiktok.com/@shamindawickramaarchchi7

https://www.facebook.com/shaminda.wickramarchchi

Thanks for watching",https://www.youtube.com/watch?v=evjcoROayHc,339,3801,N/A,2023-10-22T17:26:04Z,,1
ZxDeir7hmzM,Bank Of Ceylon Education Film by REDLIME,"Chief Creative Officer : SD Nishanka
Creative Director : Tissa Samarakoon
Film Director: Tilak Jajakody
DOP : Channa Deshapriya
Production : REDLIME Sri Lanka",https://www.youtube.com/watch?v=ZxDeir7hmzM,0,509,1,2013-01-08T06:14:47Z,,1
WZ7If74Dfw4,Bank of Ceylon New Job Vacancies | Banking Jobs,"https://youtu.be/rZaD7so1k-A
Bank of Ceylon is the largest banking institution in Sri Lanka
We are looking for suitably qualified and experienced persons to fill the vacancy. Together with the photocopies of your Birth Certificate, National Identity Card, all educational & professional certificates and certificate documentajy evidence to prove your experience, by registered post to the below address.
Chief Manager (Sourcing & Career Development) Bank of Ceylon
26th Flour — Head Office
“BOC Square""
No. 1, Bank of Ceylon Mawatha, Colombo 01  #job2024 
#bankjobsinsrilanka #bankingjobsinsrilanka #jobsinsrilanka #newjobvacanciesinsrilanka #srilankajobs #jobssrilankasinhala
#bankjobs #bankingjobs #bankingjob #jobsinbanking #bankingjobscanada #canadabankingjobs #bankingjobsukvisa #banking #investmentbanking",https://www.youtube.com/watch?v=WZ7If74Dfw4,19,1422,0,2024-11-12T19:41:01Z,"#job2024, #bankjobsinsrilanka, #bankingjobsinsrilanka, #jobsinsrilanka, #newjobvacanciesinsrilanka, #srilankajobs, #jobssrilankasinhala, #bankjobs, #bankingjobs, #bankingjob, #jobsinbanking, #bankingjobscanada, #canadabankingjobs, #bankingjobsukvisa, #banking, #investmentbanking",1
oJgRIOdY7c4,“A Trillion” Hat trick from Bank of Ceylon,,https://www.youtube.com/watch?v=oJgRIOdY7c4,0,195,0,2017-01-23T07:33:08Z,,1
PVwXPhbOyts,Trainee Staff Assistant Bank of Ceylon Job Vacancies 2021 Sri Lanka | Banking Jobs,"#banking #jobs #srilanka
Sri Lanka Online Job Teach, Government Job Vacancies, Courses, Gazette, Private Job Vacancies and Courses Provider in Sri Lanka - www.onlinejobs.lk

This week released many Government Jobs, Banking jobs and Private job vacancies , but in this video has all details about this week released government job vacancies, actually  these government job vacancies released with sri lanka government Gazette . 
-------------------------------------------------------------------
Trainee Staff Assistant Jobs -( Bank of Ceylon ) BOC Vacancies 2021 , More Details and Application :   https://www.onlinejobs.lk/government-jobs/trainee-staff-assistant-jobs-bank-of-ceylon-boc-vacancies-2021/

-------------------------------------------------------------------
View  Released Gazette Paper and Jobs Vacancies this Week : https://bit.ly/3gKohYf
-------------------------------------------------------------------
View  Released Banking Jobs and Private Jobs in this Week : https://bit.ly/3gKohYf
-------------------------------------------------------------------
****************************************************************
Follow Us with Our Social Medea Network and get Update in fast ,

** Website :  https://www.onlinejobs.lk/
** Facebook : https://www.facebook.com/onlinejoblk/
** Facebook Group : https://www.facebook.com/groups/21961...
** Twitter : https://twitter.com/onlinejobslk
** instagram:  https://www.instagram.com/onlinejobslk/

** Join with our Telegram Channel and Get Update : ttps://t.me/onlinejobslk
****************************************************************

Keyword 🔑 

government jobs vacancies in sri lanka 2021 ,new government job vacancies 2021Government jobs 2021,government jobs,government jobs vacancies in sri lanka 2021,government job vacancy,government job vacancy 2021,government gazette 2021,sri lanka government job vacancies 2021,sri lanka government new job vacancies,sri lanka government gazette,sri lanka government jobs,sri lanka government hospital,job vacancy sri lanka government,Sri lanka government job vacancies 1 million,Government jobs 2020 sri lanka,Govijana sanwardana exam,Management service exam,Government jobs in sri lanka,Sri lanka government jobs vacancies in 2020,Rajaye rakiya,Government jobs in sinhala,රජයේ රැකියා,Job motivations,Jobs in sri lanka,Topjobs,rakiya wirahitha upadidari,waraya job vacancy 2020,waraya rakiya,colombo waraya jobs,colombo dockyard job vacancies,job vacancy 2020 sinhala,sri lanka ports authority recruitment,waraya job applications 2020,Government Jobs for every sri lankans| government jobs vacancies in sri lanka,Govijana sanwardana exam,Management service exam,Government jobs in sri lanka,Rajaye rakiya,aluth rekiya,new jobs,නව රැකියා,new jobs sri lanka,new jobs sinhala,government trainee jobs 2021,water board vacancies 2021,water board clerk vacancies 2021,careers at water board,water supply vacancy 2021,ministry of water supply vacancies,job vacancies in sri lanka water board,National Water Supply Drainage Board Recruitment Vacancies,job vacancies in sri lanka water board 2021,water board jobs,jala sampadana vacancy 2021,how to send recruitment application,job guide sri lanka,rajaye rakiya vacancy 2021,Govijana sanwardana exam,Management service exam,Government jobs in sri lanka,Sri lanka government jobs vacancies in 2020,Government jobs in sinhala,Government job
vacancies,Government sri lanka,government teaching vacancies,government jobs application,www.gazette.lk,teaching,how to apply teaching job vacancies,how to apply government teaching,how to apply government teaching vacancies,rakiya abarthu,sri lanka government jobs vacancy,jala sampadana vacancy 2021,rajaye rakiya vacancy 2021,water board vacancies 2021, government trainee jobs 2021,sri lanka new jobs,government job vecancy,new jobs sri lanka,sri lanka jobs,gazette jobs,නව රැකියා,government jobs sri lanka,job vacancies in sri lanka,Government jobs in sri lanka,waraya job applications 2020,sri lanka ports authority recruitment,job vacancy 2020 sinhala,waraya job vacancy 2020,rakiya ayadhumpath,how to apply permanant job ස්vacancy,online application video govement job,government job bank,rajaye rakiya abarthu 2021,sri lanka new jobs,karyala sahayaka 2021,government job sri lanka,government jobs in sri lanka,colombo waraya jobs",https://www.youtube.com/watch?v=PVwXPhbOyts,10,2000,8,2021-07-17T03:23:39Z,"#banking, #jobs, #srilanka",1
7JHnLSWj2zo,Bank of Ceylon honored  with the 'Bank of the Year Sri Lanka 2024',"The renowned Banker magazine, UK, has honored Bank of Ceylon with the prestigious title of 'Bank of the Year Sri Lanka 2024' for the third time.

#TheBanker #BOC #BankersToTheNation",https://www.youtube.com/watch?v=7JHnLSWj2zo,3,106,1,2025-01-01T06:01:27Z,"#TheBanker, #BOC, #BankersToTheNation",1
