Comment,Aspect,Date
e password ekath amathaka unoth mokkda karanne? mge app eke user id locked kiyala enwa,,2021-05-28T11:54:19Z
කොමද ඉතිං user name ekay p word ekay maail ekata ganne,,2021-05-20T05:48:50Z
Mama  inna kuwait  aka  itin maha idala  ap aka hada ganda puluwanda,,2021-03-20T08:33:08Z
Ane mage user name eki password eky gehuwan locked kiyl wetanwa..mokkd krnn one kiyl kiynnkoo plzzz,,2021-03-10T16:48:34Z
Login wenna kalin account eka hadanne kohomada kiyala kiyala denna,,2021-01-04T08:04:46Z
"B app eke transfer krddi conform kraddi invalid description kiyala enw,,ai e,, eka hadaganna barida",,2020-12-03T15:48:29Z
mama korea inne kohomada app aka hada ganne,,2020-08-19T08:19:06Z
mage disable kyla wetenwa eka hdaganne kohomd,,2020-07-18T04:39:01Z
mage ekee loked kiyl watenw ne,,2020-07-06T13:50:48Z
සිංහලෙන් app ඵක තිබුනනමි හොඳයි,,2020-06-08T12:21:22Z
Mt eke ewn question wlt answer krn beri unaa..aya reanswer krn puluwn khmda,,2020-05-22T10:20:05Z
මටත් තේරෙනවා අඩුයි කියලා දෙන්න පුළුවන් ද හරියට,,2020-04-20T12:32:14Z
Kohomada e msg tika enne email ekatai message wltai,,2020-04-18T15:09:38Z
Pasword ekak awe na ne,,2020-04-10T06:07:18Z
Pasword ekak awe na ne,,2020-04-10T06:07:15Z
"User name ,password ekak ganne kohomada me dawaswala.",,2020-04-01T07:57:49Z
Mata awe nane user name ekai password  ekai,,2020-03-30T16:58:51Z
Meka awul ne.....help,,2020-03-29T14:40:02Z
Ane hadanna bene,,2020-03-29T09:25:50Z
මෙලෝ හත්ඉලව්ක් තෙරෙන්නනේ නෑ..අපරාදේ කාලේ.... පිස්සෙක්....,,2020-03-27T07:40:29Z
Password ekai id ekai kohomada ganne..msg ekk enne na oya widihata,,2020-03-26T20:42:07Z
B app ekata ena paswad eka ganne kohomada,,2020-03-26T04:49:38Z
Boc ekata call karanna oneda,,2020-02-27T17:35:16Z
Mn aluthen haduwa mt mge mail akt awe naneh,,2020-01-11T17:27:33Z
Mata me app eka hadaganna oni kohomada Email ekata password eka genna ganne,,2020-01-02T16:54:37Z
2001 april knkta apply krnna ba neda?,,2025-05-18T08:17:02Z
Contact no eka thiyanawa da,,2025-05-09T01:42:52Z
Apply karanne kohomada?,,2025-04-30T23:06:11Z
සුදුසුකම් මොනවාද ?,,2025-04-24T11:57:59Z
මෙකට අැප්ලයි කරන විදිහක් කියන්නකො,,2025-03-23T15:46:07Z
බොරු එපා,,2025-03-03T02:10:51Z
Komada apply karanne,,2025-02-20T17:20:50Z
Next level aiye.ikmanatama play button eka lebenna ona good luck aiye.hamadema parissamin,,2025-02-15T05:29:32Z
කොහොමද aply karanne.monada oni සුදුසුකම්,,2025-02-02T10:25:41Z
Kohomada apply karanne,,2025-01-31T15:30:46Z
Aplay karanne kohomada,,2025-01-13T17:04:19Z
Risalt monavada balanne,,2025-01-13T17:02:48Z
Apply karanne kohomada,,2025-01-01T10:52:33Z
Apply karanne kohomada?,,2024-11-04T10:29:38Z
Apply karanne kohomd,,2024-10-14T12:53:17Z
Apply karanne kohomada,,2024-10-07T08:28:02Z
Kohomada aply karanna,,2024-10-06T03:56:18Z
Apita joint wenna no ekk dennko,,2024-09-22T05:48:26Z
මෙකට දාන්නෙ කොහොමද,,2024-09-18T07:32:04Z
OL. ද   AL ද,,2024-08-22T07:35:11Z
කොහොමද application danne,,2024-08-03T18:05:33Z
Sudusukm monawada,,2024-08-01T16:45:40Z
Kohomada apply karanne,,2024-08-01T16:45:24Z
Mata maths walin S3 tiyenawa eth save klm සුදුසුකම් nh kiyl vetenvne,,2025-05-22T11:56:57Z
"Mathes valata S , ol S thiymme sinhala C cradit pass 7k thiynv , A/l A3 k art valin thiynv genaral english S thiynv mata apply krnn puluvam da",,2025-05-15T14:44:11Z
Ane wildlife government eke womenlata thiyana jobs monawada kiyala reply karannakooo,,2025-05-13T05:38:30Z
O/l english s A/l english f banking side eke job ekakata yanna berida,,2025-05-13T04:09:07Z
Exam කොච්චර කාලෙකින් වගේ ද තියන්නෙ,,2025-05-12T16:22:44Z
Laksa..50tanpat.kalahakida.esadaha.masika.poliya.keyAk.labenawada,,2025-03-06T10:08:09Z
Thank you  denuwat karata.,,2025-01-14T17:57:04Z
Mama inne abudhabi wala. Mata mahe idan ma a.c. aka open Kara ganna vidiyak nadda...,,2024-11-22T17:39:55Z
Lksa 5ta adu mudalakin din 100a fd ekak danna barida,,2024-11-09T15:45:51Z
Lanka bank akata adagiya mama  ahuwa agollanta thama danum deela naha kiwwane,,2024-10-29T17:46:47Z
"1975 ට කතා කලා,එහෙම එකක්  මේ වන විට නැත .",,2024-10-05T06:01:22Z
Meka bankuwen ahuwama agollan danne na kiyanawa,,2024-09-03T14:06:29Z
Bankuwen ahuwama agollan danne na upades labune na kiyanawa,,2024-09-03T04:27:14Z
Isthawara thanpathu watiwanna nathida,,2024-08-13T07:27:32Z
parana ekakne ada dala tiyenne huthto,,2024-06-16T11:19:25Z
Meya thamath puluwanda,,2024-04-04T07:45:00Z
Man rata enna mage potha ලක්ෂ 10 තියෙනවා aka හරවන්න barida,,2024-01-31T16:28:50Z
මේ ගිය අවුරුද්දේ ඇඩ් එකක් නේද??????,,2023-11-24T13:44:49Z
Aurudu kiyakata deposit aka Danna puluwanda wayasa paratarayak tiyanawada,,2023-11-07T09:14:42Z
Thawama meka තියෙනවා da,,2023-08-10T16:38:32Z
relx aka thama wenas wela ne neda la 15 ta 22% thinawada,,2023-04-09T13:38:17Z
"Kal pirunata passeda mas patha poliya ganna puluvan venne
Thanpatuva aramba karala masekata passeda????",,2023-03-21T16:49:13Z
Lakshayak danna puluwanda .ehama පුළුවන් nam කොහොමද poliya,,2023-02-10T15:57:03Z
Mahabanku hora rata panya karanakota kohomada viswasa karanne...anthimata sallith naa poliyath naa.,,2023-02-09T09:39:57Z
Mata hatepola  bank aka nombara danako,,2022-12-12T05:49:11Z
ස්තුතියි,,2022-12-10T05:49:39Z
බොහොම ස්තූතියි හොඳ දෙයක් තවත් මෙවැනි දේ ඉදිරිපත් කිරිම සඳහා ශක්තිය ලැබේවා.,,2022-12-04T11:08:38Z
Rata inna kenekta boc eke danna hodama ginuma mokakda,,2022-12-02T16:15:34Z
ජේෂ්ඨ පුරවැසි කොහොමද,,2022-11-28T16:23:58Z
"BOC  eke  inna  ewun  hari  Oluwen  inne...Danna  Epa  Oke  Salli. Ape  Salli...Mun  Raganne  Unge  Wage
Mun  Den  Wetila  inne....Rewatenna  Epa.",,2022-11-22T10:31:00Z
ජයවේවා ,,2022-11-21T01:43:16Z
Mahajana benkuwe laksa 10k  daala maseta 19000k gannawa auruddakin kal pirenawa,,2022-11-18T15:51:17Z
500000 n barida,,2022-11-08T01:07:48Z
Mmama kohomada mè acount eka arinne .mama inne pita rata poddak e gana kiyanna.Thanks,,2022-11-04T08:02:10Z
Nsb eke 22% denawa,,2022-10-31T07:58:33Z
Laksha 5 k deposit kaloth kiyak hambenawada,,2022-10-24T15:23:14Z
Ane  man maseta 120k ewanawa adu gane kisima poliyak ne api salli dana gana vitarai denata laksa 10k itiri karala tiyanawa man rata iddi  ATM kad ekka blokc karanna kiwwa ekawath kare ne u blokc karannam kiyala pasward ekaran para balla pebarawari idala oktobar wenakal dapu salli aran itapasse kata karama tamai ballo atm kad eka block kare para hethta,,2022-10-24T03:34:59Z
"Oka padui.Panasia eke maseta 19,466 rs ganna puluwan laksha 10 23.35%",,2022-10-22T03:47:43Z
Api pita rataka idala kohomada ginumak arinne poddak e gana pahadili karanna,,2022-10-21T16:58:03Z
ලක්ෂ  20 k demmoth  hema masema 30 k ganna puluwan neda,,2022-10-18T17:46:27Z
බොහෝම ස්තුතියි,,2022-10-16T07:38:42Z
Danuwath krata sthuthi ...tax ..badu ..%5k  adu krla denne .,,2022-10-16T01:55:55Z
250000 danna hodama mokakkda?,,2022-10-14T14:49:19Z
Aurudu 5  kata danawanam hodama bankuwa mokakkda,,2022-10-14T12:42:43Z
Bro intha app a mothama deactivate panna elava,,2023-08-22T09:44:33Z
"මේක හැම අවුරුද්දේම එනවද
නැත්තම් මේ අවුරුදු ගාණකට පස්සෙද අවේ",,2025-05-23T17:31:13Z
English 2nd shy C ekak thiyenne apply karoth exam eka liyanna eida,,2025-05-16T08:40:23Z
Ane province eka denn oni thanat district dalane reject weid,,2025-05-14T10:06:57Z
Age 24i masa3 k nam barid,,2025-05-11T03:29:25Z
Apply karanne kohomada,,2025-05-11T03:08:34Z
Mekat clz thiyeid chuttk kiynn puluwnd,,2025-05-10T16:57:21Z
Mama Inna Qatarwala.riyal walin puluwanda,,2023-03-28T18:20:12Z
Us dollar walin 5000k dammoth masekata kiyak labenawada,,2023-02-25T08:42:03Z
මේක වැඩ නෑ දැන්,,2025-05-19T11:25:33Z
